"SampleID","subject","SampleCollectedBy","SampleBox","Bristol","SampleStabilizer","sampledate","studyday","subj_day","sampletime"
"LAM-32-DRS","lambchop","SA/GR",10,3,"DNA/RNA Shield",2023-04-10,"32","lambchop_32",07:30:00
"LAM-32-MGE","lambchop","SA/GR",10,3,"Molecular Grade (96%) Ethanol",2023-04-10,"32","lambchop_32",07:30:00
"FRA-32-DRS","franc","SA/GR",10,3,"DNA/RNA Shield",2023-04-10,"32","franc_32",07:30:00
"FRA-32-MGE","franc","SA/GR",10,3,"Molecular Grade (96%) Ethanol",2023-04-10,"32","franc_32",07:30:00
"IVY-32-DRS","ivy","SA/GR",10,2,"DNA/RNA Shield",2023-04-10,"32","ivy_32",07:30:00
"IVY-32-MGE","ivy","SA/GR",10,2,"Molecular Grade (96%) Ethanol",2023-04-10,"32","ivy_32",07:30:00
"CHA-32-DRS","charles","SA/GR",10,2,"DNA/RNA Shield",2023-04-10,"32","charles_32",07:30:00
"CHA-32-MGE","charles","SA/GR",10,2,"Molecular Grade (96%) Ethanol",2023-04-10,"32","charles_32",07:30:00
"BUB-32-DRS","Bubblegum","SA/GR",10,1,"DNA/RNA Shield",2023-04-10,"32","Bubblegum_32",07:30:00
"BUB-32-MGE","Bubblegum","SA/GR",10,1,"Molecular Grade (96%) Ethanol",2023-04-10,"32","Bubblegum_32",07:30:00
"GRO-32-DRS","grogu","SA/GR",10,2,"DNA/RNA Shield",2023-04-10,"32","grogu_32",07:30:00
"GRO-32-MGE","grogu","SA/GR",10,2,"Molecular Grade (96%) Ethanol",2023-04-10,"32","grogu_32",07:30:00
"MAR-32-DRS","marshmallow","SA/GR",10,2,"DNA/RNA Shield",2023-04-10,"32","marshmallow_32",07:30:00
"MAR-32-MGE","marshmallow","SA/GR",10,2,"Molecular Grade (96%) Ethanol",2023-04-10,"32","marshmallow_32",07:30:00
"BUD-32-DRS","buddy","SA/GR",10,3,"DNA/RNA Shield",2023-04-10,"32","buddy_32",07:30:00
"BUD-32-MGE","buddy","SA/GR",10,3,"Molecular Grade (96%) Ethanol",2023-04-10,"32","buddy_32",07:30:00
"JOA-32-DRS","joans","SA/GR",10,3,"DNA/RNA Shield",2023-04-10,"32","joans_32",07:30:00
"JOA-32-MGE","joans","SA/GR",10,3,"Molecular Grade (96%) Ethanol",2023-04-10,"32","joans_32",07:30:00
"HEN-32-DRS","henry","SA/GR",10,2,"DNA/RNA Shield",2023-04-10,"32","henry_32",07:30:00
"HEN-32-MGE","henry","SA/GR",10,2,"Molecular Grade (96%) Ethanol",2023-04-10,"32","henry_32",07:30:00
"GIN-32-DRS","ginger","SA/GR",10,2,"DNA/RNA Shield",2023-04-10,"32","ginger_32",07:30:00
"GIN-32-MGE","ginger","SA/GR",10,2,"Molecular Grade (96%) Ethanol",2023-04-10,"32","ginger_32",07:30:00
"HAM-33-DRS","hamlet","SA",10,2,"DNA/RNA Shield",2023-04-11,"33","hamlet_33",08:00:00
"HAM-33-MGE","hamlet","SA",10,2,"Molecular Grade (96%) Ethanol",2023-04-11,"33","hamlet_33",08:00:00
"HER-33-DRS","hera","SA",10,2,"DNA/RNA Shield",2023-04-11,"33","hera_33",08:00:00
"HER-33-MGE","hera","SA",10,2,"Molecular Grade (96%) Ethanol",2023-04-11,"33","hera_33",08:00:00
"JAR-33-DRS","jarjarbinks","SA",10,2,"DNA/RNA Shield",2023-04-11,"33","jarjarbinks_33",08:00:00
"JAR-33-MGE","jarjarbinks","SA",10,2,"Molecular Grade (96%) Ethanol",2023-04-11,"33","jarjarbinks_33",08:00:00
"OPH-33-DRS","ophelia","SA",10,2,"DNA/RNA Shield",2023-04-11,"33","ophelia_33",08:00:00
"OPH-33-MGE","ophelia","SA",10,2,"Molecular Grade (96%) Ethanol",2023-04-11,"33","ophelia_33",08:00:00
"KUB-33-DRS","kubo","SA",10,3,"DNA/RNA Shield",2023-04-11,"33","kubo_33",08:00:00
"KUB-33-MGE","kubo","SA",10,3,"Molecular Grade (96%) Ethanol",2023-04-11,"33","kubo_33",08:00:00
"KOR-33-DRS","korra","SA",10,2,"DNA/RNA Shield",2023-04-11,"33","korra_33",08:00:00
"KOR-33-MGE","korra","SA",10,2,"Molecular Grade (96%) Ethanol",2023-04-11,"33","korra_33",08:00:00
"WOL-33-DRS","wolverine","SA",10,1,"DNA/RNA Shield",2023-04-11,"33","wolverine_33",08:00:00
"WOL-33-MGE","wolverine","SA",10,1,"Molecular Grade (96%) Ethanol",2023-04-11,"33","wolverine_33",08:00:00
"IRI-33-DRS","iris","SA",10,2,"DNA/RNA Shield",2023-04-11,"33","iris_33",08:00:00
"IRI-33-MGE","iris","SA",10,2,"Molecular Grade (96%) Ethanol",2023-04-11,"33","iris_33",08:00:00
"GOO-33-DRS","goose","SA",10,3,"DNA/RNA Shield",2023-04-11,"33","goose_33",08:00:00
"GOO-33-MGE","goose","SA",10,3,"Molecular Grade (96%) Ethanol",2023-04-11,"33","goose_33",08:00:00
"LAM-33-DRS","lambchop","SA",10,4,"DNA/RNA Shield",2023-04-11,"33","lambchop_33",08:00:00
"LAM-33-MGE","lambchop","SA",10,4,"Molecular Grade (96%) Ethanol",2023-04-11,"33","lambchop_33",08:00:00
"CHA-33-DRS","charles","SA",10,2,"DNA/RNA Shield",2023-04-11,"33","charles_33",08:00:00
"CHA-33-MGE","charles","SA",10,2,"Molecular Grade (96%) Ethanol",2023-04-11,"33","charles_33",08:00:00
"HAM-34-DRS","hamlet","SA/GR",10,3,"DNA/RNA Shield",2023-04-12,"34","hamlet_34",08:00:00
"HAM-34-MGE","hamlet","SA/GR",10,3,"Molecular Grade (96%) Ethanol",2023-04-12,"34","hamlet_34",08:00:00
"HER-34-DRS","hera","SA/GR",10,2,"DNA/RNA Shield",2023-04-12,"34","hera_34",08:00:00
"HER-34-MGE","hera","SA/GR",10,2,"Molecular Grade (96%) Ethanol",2023-04-12,"34","hera_34",08:00:00
"JAR-34-DRS","jarjarbinks","SA/GR",10,3,"DNA/RNA Shield",2023-04-12,"34","jarjarbinks_34",08:00:00
"JAR-34-MGE","jarjarbinks","SA/GR",10,3,"Molecular Grade (96%) Ethanol",2023-04-12,"34","jarjarbinks_34",08:00:00
"OPH-34-DRS","ophelia","SA/GR",10,1,"DNA/RNA Shield",2023-04-12,"34","ophelia_34",08:00:00
"OPH-34-MGE","ophelia","SA/GR",10,1,"Molecular Grade (96%) Ethanol",2023-04-12,"34","ophelia_34",08:00:00
"KUB-34-DRS","kubo","SA/GR",10,2,"DNA/RNA Shield",2023-04-12,"34","kubo_34",08:00:00
"KUB-34-MGE","kubo","SA/GR",10,2,"Molecular Grade (96%) Ethanol",2023-04-12,"34","kubo_34",08:00:00
"KOR-34-DRS","korra","SA/GR",10,2,"DNA/RNA Shield",2023-04-12,"34","korra_34",08:00:00
"KOR-34-MGE","korra","SA/GR",10,2,"Molecular Grade (96%) Ethanol",2023-04-12,"34","korra_34",08:00:00
"WOL-34-DRS","wolverine","SA/GR",10,2,"DNA/RNA Shield",2023-04-12,"34","wolverine_34",08:00:00
"WOL-34-MGE","wolverine","SA/GR",10,2,"Molecular Grade (96%) Ethanol",2023-04-12,"34","wolverine_34",08:00:00
"IRI-34-DRS","iris","SA/GR",11,2,"DNA/RNA Shield",2023-04-12,"34","iris_34",08:00:00
"IRI-34-MGE","iris","SA/GR",11,2,"Molecular Grade (96%) Ethanol",2023-04-12,"34","iris_34",08:00:00
"GOO-34-DRS","goose","SA/GR",11,3,"DNA/RNA Shield",2023-04-12,"34","goose_34",07:30:00
"GOO-34-MGE","goose","SA/GR",11,3,"Molecular Grade (96%) Ethanol",2023-04-12,"34","goose_34",07:30:00
"LAM-34-DRS","lambchop","SA/GR",11,3,"DNA/RNA Shield",2023-04-12,"34","lambchop_34",07:30:00
"LAM-34-MGE","lambchop","SA/GR",11,3,"Molecular Grade (96%) Ethanol",2023-04-12,"34","lambchop_34",07:30:00
"FRA-34-DRS","franc","SA/GR",11,2,"DNA/RNA Shield",2023-04-12,"34","franc_34",07:30:00
"FRA-34-MGE","franc","SA/GR",11,2,"Molecular Grade (96%) Ethanol",2023-04-12,"34","franc_34",07:30:00
"IVY-34-DRS","ivy","SA/GR",11,2,"DNA/RNA Shield",2023-04-12,"34","ivy_34",07:30:00
"IVY-34-MGE","ivy","SA/GR",11,2,"Molecular Grade (96%) Ethanol",2023-04-12,"34","ivy_34",07:30:00
"CHA-34-DRS","charles","SA/GR",11,1,"DNA/RNA Shield",2023-04-12,"34","charles_34",07:30:00
"CHA-34-MGE","charles","SA/GR",11,1,"Molecular Grade (96%) Ethanol",2023-04-12,"34","charles_34",07:30:00
"GRO-34-DRS","grogu","SA/GR",11,2,"DNA/RNA Shield",2023-04-12,"34","grogu_34",07:30:00
"GRO-34-MGE","grogu","SA/GR",11,2,"Molecular Grade (96%) Ethanol",2023-04-12,"34","grogu_34",07:30:00
"MAR-34-DRS","marshmallow","SA/GR",11,2,"DNA/RNA Shield",2023-04-12,"34","marshmallow_34",07:30:00
"MAR-34-MGE","marshmallow","SA/GR",11,2,"Molecular Grade (96%) Ethanol",2023-04-12,"34","marshmallow_34",07:30:00
"BUD-34-DRS","buddy","SA/GR",11,3,"DNA/RNA Shield",2023-04-12,"34","buddy_34",07:30:00
"BUD-34-MGE","buddy","SA/GR",11,3,"Molecular Grade (96%) Ethanol",2023-04-12,"34","buddy_34",07:30:00
"JOA-34-DRS","joans","SA/GR",11,3,"DNA/RNA Shield",2023-04-12,"34","joans_34",07:30:00
"JOA-34-MGE","joans","SA/GR",11,3,"Molecular Grade (96%) Ethanol",2023-04-12,"34","joans_34",07:30:00
"HEN-34-DRS","henry","SA/GR",11,2,"DNA/RNA Shield",2023-04-12,"34","henry_34",07:30:00
"HEN-34-MGE","henry","SA/GR",11,2,"Molecular Grade (96%) Ethanol",2023-04-12,"34","henry_34",07:30:00
"GIN-34-DRS","ginger","SA/GR",11,2,"DNA/RNA Shield",2023-04-12,"34","ginger_34",07:30:00
"GIN-34-MGE","ginger","SA/GR",11,2,"Molecular Grade (96%) Ethanol",2023-04-12,"34","ginger_34",07:30:00
"HAM-35-DRS","hamlet","SA",11,2,"DNA/RNA Shield",2023-04-13,"35","hamlet_35",07:30:00
"HAM-35-MGE","hamlet","SA",11,2,"Molecular Grade (96%) Ethanol",2023-04-13,"35","hamlet_35",07:30:00
"HER-35-DRS","hera","SA",11,1,"DNA/RNA Shield",2023-04-13,"35","hera_35",07:30:00
"HER-35-MGE","hera","SA",11,1,"Molecular Grade (96%) Ethanol",2023-04-13,"35","hera_35",07:30:00
"JAR-35-DRS","jarjarbinks","SA",11,2,"DNA/RNA Shield",2023-04-13,"35","jarjarbinks_35",07:30:00
"JAR-35-MGE","jarjarbinks","SA",11,2,"Molecular Grade (96%) Ethanol",2023-04-13,"35","jarjarbinks_35",07:30:00
"OPH-35-DRS","ophelia","SA",11,1,"DNA/RNA Shield",2023-04-13,"35","ophelia_35",07:30:00
"OPH-35-MGE","ophelia","SA",11,1,"Molecular Grade (96%) Ethanol",2023-04-13,"35","ophelia_35",07:30:00
"KUB-35-DRS","kubo","SA",11,2,"DNA/RNA Shield",2023-04-13,"35","kubo_35",07:30:00
"KUB-35-MGE","kubo","SA",11,2,"Molecular Grade (96%) Ethanol",2023-04-13,"35","kubo_35",07:30:00
"KOR-35-DRS","korra","SA",11,2,"DNA/RNA Shield",2023-04-13,"35","korra_35",07:30:00
"KOR-35-MGE","korra","SA",11,2,"Molecular Grade (96%) Ethanol",2023-04-13,"35","korra_35",07:30:00
"WOL-35-DRS","wolverine","SA",11,1,"DNA/RNA Shield",2023-04-13,"35","wolverine_35",07:30:00
"WOL-35-MGE","wolverine","SA",11,1,"Molecular Grade (96%) Ethanol",2023-04-13,"35","wolverine_35",07:30:00
"IRI-35-DRS","iris","SA",11,2,"DNA/RNA Shield",2023-04-13,"35","iris_35",07:30:00
"IRI-35-MGE","iris","SA",11,2,"Molecular Grade (96%) Ethanol",2023-04-13,"35","iris_35",07:30:00
"GOO-35-DRS","goose","SA",11,3,"DNA/RNA Shield",2023-04-13,"35","goose_35",08:00:00
"GOO-35-MGE","goose","SA",11,3,"Molecular Grade (96%) Ethanol",2023-04-13,"35","goose_35",08:00:00
"LAM-35-DRS","lambchop","SA",11,3,"DNA/RNA Shield",2023-04-13,"35","lambchop_35",08:00:00
"LAM-35-MGE","lambchop","SA",11,3,"Molecular Grade (96%) Ethanol",2023-04-13,"35","lambchop_35",08:00:00
"FRA-35-DRS","franc","SA",11,2,"DNA/RNA Shield",2023-04-13,"35","franc_35",08:00:00
"FRA-35-MGE","franc","SA",11,2,"Molecular Grade (96%) Ethanol",2023-04-13,"35","franc_35",08:00:00
"IVY-35-DRS","ivy","SA",11,3,"DNA/RNA Shield",2023-04-13,"35","ivy_35",08:00:00
"IVY-35-MGE","ivy","SA",11,3,"Molecular Grade (96%) Ethanol",2023-04-13,"35","ivy_35",08:00:00
"CHA-35-DRS","charles","SA",11,1,"DNA/RNA Shield",2023-04-13,"35","charles_35",08:00:00
"CHA-35-MGE","charles","SA",11,1,"Molecular Grade (96%) Ethanol",2023-04-13,"35","charles_35",08:00:00
"GRO-35-DRS","grogu","SA",11,2,"DNA/RNA Shield",2023-04-13,"35","grogu_35",08:00:00
"GRO-35-MGE","grogu","SA",11,2,"Molecular Grade (96%) Ethanol",2023-04-13,"35","grogu_35",08:00:00
"MAR-35-DRS","marshmallow","SA",11,3,"DNA/RNA Shield",2023-04-13,"35","marshmallow_35",08:00:00
"MAR-35-MGE","marshmallow","SA",11,3,"Molecular Grade (96%) Ethanol",2023-04-13,"35","marshmallow_35",08:00:00
"BUD-35-DRS","buddy","SA",11,2,"DNA/RNA Shield",2023-04-13,"35","buddy_35",08:00:00
"BUD-35-MGE","buddy","SA",11,2,"Molecular Grade (96%) Ethanol",2023-04-13,"35","buddy_35",08:00:00
"JOA-35-DRS","joans","SA",11,3,"DNA/RNA Shield",2023-04-13,"35","joans_35",08:00:00
"JOA-35-MGE","joans","SA",11,3,"Molecular Grade (96%) Ethanol",2023-04-13,"35","joans_35",08:00:00
"HEN-35-DRS","henry","SA",11,2,"DNA/RNA Shield",2023-04-13,"35","henry_35",08:00:00
"HEN-35-MGE","henry","SA",11,2,"Molecular Grade (96%) Ethanol",2023-04-13,"35","henry_35",08:00:00
"GIN-35-DRS","ginger","SA",11,2,"DNA/RNA Shield",2023-04-13,"35","ginger_35",08:00:00
"GIN-35-MGE","ginger","SA",11,2,"Molecular Grade (96%) Ethanol",2023-04-13,"35","ginger_35",08:00:00
"HAM-36-MGE","hamlet","SA/GR",11,3,"Molecular Grade (96%) Ethanol",2023-04-14,"36","hamlet_36",07:30:00
"HER-36-MGE","hera","SA/GR",11,2,"Molecular Grade (96%) Ethanol",2023-04-14,"36","hera_36",07:30:00
"JAR-36-MGE","jarjarbinks","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-14,"36","jarjarbinks_36",07:30:00
"OPH-36-MGE","ophelia","SA/GR",12,1,"Molecular Grade (96%) Ethanol",2023-04-14,"36","ophelia_36",07:30:00
"KUB-36-MGE","kubo","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-14,"36","kubo_36",07:30:00
"KOR-36-MGE","korra","SA/GR",12,3,"Molecular Grade (96%) Ethanol",2023-04-14,"36","korra_36",07:30:00
"WOL-36-MGE","wolverine","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-14,"36","wolverine_36",07:30:00
"IRI-36-MGE","iris","SA/GR",12,3,"Molecular Grade (96%) Ethanol",2023-04-14,"36","iris_36",07:30:00
"GOO-36-MGE","goose","SA/GR",12,3,"Molecular Grade (96%) Ethanol",2023-04-14,"36","goose_36",08:00:00
"LAM-36-MGE","lambchop","SA/GR",12,3,"Molecular Grade (96%) Ethanol",2023-04-14,"36","lambchop_36",08:00:00
"FRA-36-MGE","franc","SA/GR",12,3,"Molecular Grade (96%) Ethanol",2023-04-14,"36","franc_36",08:00:00
"IVY-36-MGE","ivy","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-14,"36","ivy_36",08:00:00
"CHA-36-MGE","charles","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-14,"36","charles_36",08:00:00
"GRO-36-MGE","grogu","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-14,"36","grogu_36",08:00:00
"MAR-36-MGE","marshmallow","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-14,"36","marshmallow_36",08:00:00
"BUD-36-MGE","buddy","SA/GR",12,3,"Molecular Grade (96%) Ethanol",2023-04-14,"36","buddy_36",08:00:00
"JOA-36-MGE","joans","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-14,"36","joans_36",08:00:00
"HEN-36-MGE","henry","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-14,"36","henry_36",08:00:00
"GIN-36-MGE","ginger","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-14,"36","ginger_36",08:00:00
"HAM-37-MGE","hamlet","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-15,"37","hamlet_37",07:30:00
"HER-37-MGE","hera","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-15,"37","hera_37",07:30:00
"JAR-37-MGE","jarjarbinks","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-15,"37","jarjarbinks_37",07:30:00
"OPH-37-MGE","ophelia","SA",12,1,"Molecular Grade (96%) Ethanol",2023-04-15,"37","ophelia_37",07:30:00
"KUB-37-MGE","kubo","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-15,"37","kubo_37",07:30:00
"KOR-37-MGE","korra","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-15,"37","korra_37",07:30:00
"WOL-37-MGE","wolverine","SA",12,1,"Molecular Grade (96%) Ethanol",2023-04-15,"37","wolverine_37",07:30:00
"IRI-37-MGE","iris","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-15,"37","iris_37",07:30:00
"GOO-37-MGE","goose","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-15,"37","goose_37",08:00:00
"LAM-37-MGE","lambchop","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-15,"37","lambchop_37",08:00:00
"FRA-37-MGE","franc","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-15,"37","franc_37",08:00:00
"IVY-37-MGE","ivy","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-15,"37","ivy_37",08:00:00
"CHA-37-MGE","charles","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-15,"37","charles_37",08:00:00
"GRO-37-MGE","grogu","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-15,"37","grogu_37",08:00:00
"MAR-37-MGE","marshmallow","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-15,"37","marshmallow_37",08:00:00
"BUD-37-MGE","buddy","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-15,"37","buddy_37",08:00:00
"JOA-37-MGE","joans","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-15,"37","joans_37",08:00:00
"HEN-37-MGE","henry","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-15,"37","henry_37",08:00:00
"GIN-37-MGE","ginger","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-15,"37","ginger_37",08:00:00
"HAM-38-MGE","hamlet","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","hamlet_38",07:30:00
"HER-38-MGE","hera","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","hera_38",07:30:00
"JAR-38-MGE","jarjarbinks","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","jarjarbinks_38",07:30:00
"OPH-38-MGE","ophelia","SA",12,1,"Molecular Grade (96%) Ethanol",2023-04-16,"38","ophelia_38",07:30:00
"KUB-38-MGE","kubo","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","kubo_38",07:30:00
"KOR-38-MGE","korra","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","korra_38",07:30:00
"WOL-38-MGE","wolverine","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","wolverine_38",07:30:00
"IRI-38-MGE","iris","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-16,"38","iris_38",07:30:00
"GOO-38-MGE","goose","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","goose_38",08:00:00
"LAM-38-MGE","lambchop","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-16,"38","lambchop_38",08:00:00
"FRA-38-MGE","franc","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","franc_38",08:00:00
"IVY-38-MGE","ivy","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-16,"38","ivy_38",08:00:00
"CHA-38-MGE","charles","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","charles_38",08:00:00
"GRO-38-MGE","grogu","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","grogu_38",08:00:00
"MAR-38-MGE","marshmallow","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-16,"38","marshmallow_38",08:00:00
"BUD-38-MGE","buddy","SA",12,3,"Molecular Grade (96%) Ethanol",2023-04-16,"38","buddy_38",08:00:00
"JOA-38-MGE","joans","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","joans_38",08:00:00
"HEN-38-MGE","henry","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","henry_38",08:00:00
"GIN-38-MGE","ginger","SA",12,2,"Molecular Grade (96%) Ethanol",2023-04-16,"38","ginger_38",08:00:00
"HAM-39-MGE","hamlet","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","hamlet_39",08:00:00
"HER-39-MGE","hera","SA/GR",12,3,"Molecular Grade (96%) Ethanol",2023-04-17,"39","hera_39",08:00:00
"JAR-39-MGE","jarjarbinks","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","jarjarbinks_39",08:00:00
"OPH-39-MGE","ophelia","SA/GR",12,1,"Molecular Grade (96%) Ethanol",2023-04-17,"39","ophelia_39",08:00:00
"KUB-39-MGE","kubo","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","kubo_39",08:00:00
"KOR-39-MGE","korra","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","korra_39",08:00:00
"WOL-39-MGE","wolverine","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","wolverine_39",08:00:00
"IRI-39-MGE","iris","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","iris_39",08:00:00
"GOO-39-MGE","goose","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","goose_39",07:30:00
"LAM-39-MGE","lambchop","SA/GR",12,3,"Molecular Grade (96%) Ethanol",2023-04-17,"39","lambchop_39",07:30:00
"FRA-39-MGE","franc","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","franc_39",07:30:00
"IVY-39-MGE","ivy","SA/GR",12,3,"Molecular Grade (96%) Ethanol",2023-04-17,"39","ivy_39",07:30:00
"CHA-39-MGE","charles","SA/GR",12,1,"Molecular Grade (96%) Ethanol",2023-04-17,"39","charles_39",07:30:00
"GRO-39-MGE","grogu","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","grogu_39",07:30:00
"MAR-39-MGE","marshmallow","SA/GR",12,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","marshmallow_39",07:30:00
"BUD-39-MGE","buddy","SA/GR",12,3,"Molecular Grade (96%) Ethanol",2023-04-17,"39","buddy_39",07:30:00
"JOA-39-MGE","joans","SA/GR",13,3,"Molecular Grade (96%) Ethanol",2023-04-17,"39","joans_39",07:30:00
"HEN-39-MGE","henry","SA/GR",13,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","henry_39",07:30:00
"GIN-39-MGE","ginger","SA/GR",13,2,"Molecular Grade (96%) Ethanol",2023-04-17,"39","ginger_39",07:30:00
"HAM-41-DRS","hamlet","SA",13,2,"DNA/RNA Shield",2023-04-19,"41","hamlet_41",07:30:00
"HAM-41-MGE","hamlet","SA",13,2,"Molecular Grade (96%) Ethanol",2023-04-19,"41","hamlet_41",07:30:00
"HER-41-DRS","hera","SA",13,2,"DNA/RNA Shield",2023-04-19,"41","hera_41",07:30:00
"HER-41-MGE","hera","SA",13,2,"Molecular Grade (96%) Ethanol",2023-04-19,"41","hera_41",07:30:00
"JAR-41-DRS","jarjarbinks","SA",13,2,"DNA/RNA Shield",2023-04-19,"41","jarjarbinks_41",07:30:00
"JAR-41-MGE","jarjarbinks","SA",13,2,"Molecular Grade (96%) Ethanol",2023-04-19,"41","jarjarbinks_41",07:30:00
"OPH-41-DRS","ophelia","SA",13,1,"DNA/RNA Shield",2023-04-19,"41","ophelia_41",07:30:00
"OPH-41-MGE","ophelia","SA",13,1,"Molecular Grade (96%) Ethanol",2023-04-19,"41","ophelia_41",07:30:00
"KUB-41-DRS","kubo","SA",13,2,"DNA/RNA Shield",2023-04-19,"41","kubo_41",07:30:00
"KUB-41-MGE","kubo","SA",13,2,"Molecular Grade (96%) Ethanol",2023-04-19,"41","kubo_41",07:30:00
"KOR-41-DRS","korra","SA",13,3,"DNA/RNA Shield",2023-04-19,"41","korra_41",07:30:00
"KOR-41-MGE","korra","SA",13,3,"Molecular Grade (96%) Ethanol",2023-04-19,"41","korra_41",07:30:00
"WOL-41-DRS","wolverine","SA",13,2,"DNA/RNA Shield",2023-04-19,"41","wolverine_41",07:30:00
"WOL-41-MGE","wolverine","SA",13,2,"Molecular Grade (96%) Ethanol",2023-04-19,"41","wolverine_41",07:30:00
"IRI-41-DRS","iris","SA",13,2,"DNA/RNA Shield",2023-04-19,"41","iris_41",07:30:00
"IRI-41-MGE","iris","SA",13,2,"Molecular Grade (96%) Ethanol",2023-04-19,"41","iris_41",07:30:00
"GOO-41-DRS","goose","SA",13,3,"DNA/RNA Shield",2023-04-19,"41","goose_41",08:00:00
"GOO-41-MGE","goose","SA",13,3,"Molecular Grade (96%) Ethanol",2023-04-19,"41","goose_41",08:00:00
"LAM-41-DRS","lambchop","SA",13,3,"DNA/RNA Shield",2023-04-19,"41","lambchop_41",08:00:00
"LAM-41-MGE","lambchop","SA",13,3,"Molecular Grade (96%) Ethanol",2023-04-19,"41","lambchop_41",08:00:00
"FRA-41-DRS","franc","SA",13,2,"DNA/RNA Shield",2023-04-19,"41","franc_41",08:00:00
"FRA-41-MGE","franc","SA",13,2,"Molecular Grade (96%) Ethanol",2023-04-19,"41","franc_41",08:00:00
"IVY-41-DRS","ivy","SA",13,3,"DNA/RNA Shield",2023-04-19,"41","ivy_41",08:00:00
"IVY-41-MGE","ivy","SA",13,3,"Molecular Grade (96%) Ethanol",2023-04-19,"41","ivy_41",08:00:00
"CHA-41-DRS","charles","SA",13,2,"DNA/RNA Shield",2023-04-19,"41","charles_41",08:00:00
"CHA-41-MGE","charles","SA",13,2,"Molecular Grade (96%) Ethanol",2023-04-19,"41","charles_41",08:00:00
"GRO-41-DRS","grogu","SA",13,2,"DNA/RNA Shield",2023-04-19,"41","grogu_41",08:00:00
"GRO-41-MGE","grogu","SA",13,2,"Molecular Grade (96%) Ethanol",2023-04-19,"41","grogu_41",08:00:00
"MAR-41-DRS","marshmallow","SA",13,3,"DNA/RNA Shield",2023-04-19,"41","marshmallow_41",08:00:00
"MAR-41-MGE","marshmallow","SA",13,3,"Molecular Grade (96%) Ethanol",2023-04-19,"41","marshmallow_41",08:00:00
