SampleID	SampleSubject	SampleDate	SampleCollectedBy	SampleNotes	SampleBox	Bristol	SampleTime	SampleStabilizer
CHA-59-MGE	charles	5/7/23	SA		22	2	800	Molecular Grade (96%) Ethanol
GRO-59-DRS	grogu	5/7/23	SA		22	2	800	DNA/RNA Shield
GRO-59-MGE	grogu	5/7/23	SA		22	2	800	Molecular Grade (96%) Ethanol
MAR-59-DRS	marshmallow	5/7/23	SA		22	2	800	DNA/RNA Shield
MAR-59-MGE	marshmallow	5/7/23	SA		22	2	800	Molecular Grade (96%) Ethanol
BUD-59-DRS	buddy	5/7/23	SA		22	2	800	DNA/RNA Shield
BUD-59-MGE	buddy	5/7/23	SA		22	2	800	Molecular Grade (96%) Ethanol
JOA-59-DRS	joans	5/7/23	SA		22	2	800	DNA/RNA Shield
JOA-59-MGE	joans	5/7/23	SA		22	2	800	Molecular Grade (96%) Ethanol
HEN-59-DRS	henry	5/7/23	SA		22	2	800	DNA/RNA Shield
HEN-59-MGE	henry	5/7/23	SA		22	2	800	Molecular Grade (96%) Ethanol
GIN-59-DRS	ginger	5/7/23	SA		22	3	800	DNA/RNA Shield
GIN-59-MGE	ginger	5/7/23	SA		22	3	800	Molecular Grade (96%) Ethanol
HAM-60-DRS	hamlet	5/8/23	SA/GR		22	2	730	DNA/RNA Shield
HAM-60-MGE	hamlet	5/8/23	SA/GR		22	2	730	Molecular Grade (96%) Ethanol
HER-60-DRS	hera	5/8/23	SA/GR		22	2	730	DNA/RNA Shield
HER-60-MGE	hera	5/8/23	SA/GR		22	2	730	Molecular Grade (96%) Ethanol
JAR-60-DRS	jarjarbinks	5/8/23	SA/GR		22	2	730	DNA/RNA Shield
JAR-60-MGE	jarjarbinks	5/8/23	SA/GR		22	2	730	Molecular Grade (96%) Ethanol
OPH-60-DRS	ophelia	5/8/23	SA/GR		22	2	730	DNA/RNA Shield
OPH-60-MGE	ophelia	5/8/23	SA/GR		22	2	730	Molecular Grade (96%) Ethanol
KUB-60-DRS	kubo	5/8/23	SA/GR		22	2	730	DNA/RNA Shield
KUB-60-MGE	kubo	5/8/23	SA/GR		22	2	730	Molecular Grade (96%) Ethanol
KOR-60-DRS	korra	5/8/23	SA/GR		22	3	730	DNA/RNA Shield
KOR-60-MGE	korra	5/8/23	SA/GR		22	3	730	Molecular Grade (96%) Ethanol
WOL-60-DRS	wolverine	5/8/23	SA/GR		22	2	730	DNA/RNA Shield
WOL-60-MGE	wolverine	5/8/23	SA/GR		22	2	730	Molecular Grade (96%) Ethanol
IRI-60-DRS	iris	5/8/23	SA/GR		22	3	730	DNA/RNA Shield
IRI-60-MGE	iris	5/8/23	SA/GR		22	3	730	Molecular Grade (96%) Ethanol
GOO-60-DRS	goose	5/8/23	SA/GR		22	2	800	DNA/RNA Shield
GOO-60-MGE	goose	5/8/23	SA/GR		22	2	800	Molecular Grade (96%) Ethanol
LAM-60-DRS	lambchop	5/8/23	SA/GR		22	3	800	DNA/RNA Shield
LAM-60-MGE	lambchop	5/8/23	SA/GR		22	3	800	Molecular Grade (96%) Ethanol
FRA-60-DRS	franc	5/8/23	SA/GR		22	2	800	DNA/RNA Shield
FRA-60-MGE	franc	5/8/23	SA/GR		22	2	800	Molecular Grade (96%) Ethanol
IVY-60-DRS	ivy	5/8/23	SA/GR		22	2	800	DNA/RNA Shield
IVY-60-MGE	ivy	5/8/23	SA/GR		22	2	800	Molecular Grade (96%) Ethanol
CHA-60-DRS	charles	5/8/23	SA/GR		22	2	800	DNA/RNA Shield
CHA-60-MGE	charles	5/8/23	SA/GR		22	2	800	Molecular Grade (96%) Ethanol
GRO-60-DRS	grogu	5/8/23	SA/GR		22	2	800	DNA/RNA Shield
GRO-60-MGE	grogu	5/8/23	SA/GR		22	2	800	Molecular Grade (96%) Ethanol
MAR-60-DRS	marshmallow	5/8/23	SA/GR		22	3	800	DNA/RNA Shield
MAR-60-MGE	marshmallow	5/8/23	SA/GR		22	3	800	Molecular Grade (96%) Ethanol
BUD-60-DRS	buddy	5/8/23	SA/GR		22	2	800	DNA/RNA Shield
BUD-60-MGE	buddy	5/8/23	SA/GR		22	2	800	Molecular Grade (96%) Ethanol
JOA-60-DRS	joans	5/8/23	SA/GR		22	2	800	DNA/RNA Shield
JOA-60-MGE	joans	5/8/23	SA/GR		22	2	800	Molecular Grade (96%) Ethanol
HEN-60-DRS	henry	5/8/23	SA/GR		22	2	800	DNA/RNA Shield
HEN-60-MGE	henry	5/8/23	SA/GR		22	2	800	Molecular Grade (96%) Ethanol
GIN-60-DRS	ginger	5/8/23	SA/GR		22	2	800	DNA/RNA Shield
GIN-60-MGE	ginger	5/8/23	SA/GR		22	2	800	Molecular Grade (96%) Ethanol
HAM-61-DRS	hamlet	5/9/23	SA		22	2	730	DNA/RNA Shield
HAM-61-MGE	hamlet	5/9/23	SA		22	2	730	Molecular Grade (95%) Ethanol
HER-61-DRS	hera	5/9/23	SA		23	2	730	DNA/RNA Shield
HER-61-MGE	hera	5/9/23	SA		23	2	730	Molecular Grade (95%) Ethanol
JAR-61-DRS	jarjarbinks	5/9/23	SA		23	3	730	DNA/RNA Shield
JAR-61-MGE	jarjarbinks	5/9/23	SA		23	3	730	Molecular Grade (95%) Ethanol
OPH-61-DRS	ophelia	5/9/23	SA		23	2	730	DNA/RNA Shield
OPH-61-MGE	ophelia	5/9/23	SA		23	2	730	Molecular Grade (95%) Ethanol
KUB-61-DRS	kubo	5/9/23	SA		23	3	730	DNA/RNA Shield
KUB-61-MGE	kubo	5/9/23	SA		23	3	730	Molecular Grade (95%) Ethanol
KOR-61-DRS	korra	5/9/23	SA		23	3	730	DNA/RNA Shield
KOR-61-MGE	korra	5/9/23	SA		23	3	730	Molecular Grade (95%) Ethanol
WOL-61-DRS	wolverine	5/9/23	SA		23	2	730	DNA/RNA Shield
WOL-61-MGE	wolverine	5/9/23	SA		23	2	730	Molecular Grade (95%) Ethanol
IRI-61-DRS	iris	5/9/23	SA		23	3	730	DNA/RNA Shield
IRI-61-MGE	iris	5/9/23	SA		23	3	730	Molecular Grade (95%) Ethanol
GOO-61-DRS	goose	5/9/23	SA		23	2	800	DNA/RNA Shield
GOO-61-MGE	goose	5/9/23	SA		23	2	800	Molecular Grade (95%) Ethanol
LAM-61-DRS	lambchop	5/9/23	SA		23	3	800	DNA/RNA Shield
LAM-61-MGE	lambchop	5/9/23	SA		23	3	800	Molecular Grade (95%) Ethanol
FRA-61-DRS	franc	5/9/23	SA		23	2	800	DNA/RNA Shield
FRA-61-MGE	franc	5/9/23	SA		23	2	800	Molecular Grade (95%) Ethanol
IVY-61-DRS	ivy	5/9/23	SA		23	3	800	DNA/RNA Shield
IVY-61-MGE	ivy	5/9/23	SA		23	3	800	Molecular Grade (95%) Ethanol
CHA-61-DRS	charles	5/9/23	SA		23	2	800	DNA/RNA Shield
CHA-61-MGE	charles	5/9/23	SA		23	2	800	Molecular Grade (95%) Ethanol
GRO-61-DRS	grogu	5/9/23	SA		23	4	800	DNA/RNA Shield
GRO-61-MGE	grogu	5/9/23	SA		23	4	800	Molecular Grade (95%) Ethanol
MAR-61-DRS	marshmallow	5/9/23	SA		23	3	800	DNA/RNA Shield
MAR-61-MGE	marshmallow	5/9/23	SA		23	3	800	Molecular Grade (95%) Ethanol
BUD-61-DRS	buddy	5/9/23	SA		23	3	800	DNA/RNA Shield
BUD-61-MGE	buddy	5/9/23	SA		23	3	800	Molecular Grade (95%) Ethanol
JOA-61-DRS	joans	5/9/23	SA		23	3	800	DNA/RNA Shield
JOA-61-MGE	joans	5/9/23	SA		23	3	800	Molecular Grade (95%) Ethanol
HEN-61-DRS	henry	5/9/23	SA		23	3	800	DNA/RNA Shield
HEN-61-MGE	henry	5/9/23	SA		23	3	800	Molecular Grade (95%) Ethanol
GIN-61-DRS	ginger	5/9/23	SA		23	3	800	DNA/RNA Shield
GIN-61-MGE	ginger	5/9/23	SA		23	3	800	Molecular Grade (95%) Ethanol
HAM-62-DRS	hamlet	5/10/23	SA		23	2	730	DNA/RNA Shield
HAM-62-MGE	hamlet	5/10/23	SA		23	2	730	Molecular Grade (95%) Ethanol
HER-62-DRS	hera	5/10/23	SA		23	2	730	DNA/RNA Shield
HER-62-MGE	hera	5/10/23	SA		23	2	730	Molecular Grade (95%) Ethanol
JAR-62-DRS	jarjarbinks	5/10/23	SA		23	2	730	DNA/RNA Shield
JAR-62-MGE	jarjarbinks	5/10/23	SA		23	2	730	Molecular Grade (95%) Ethanol
OPH-62-DRS	ophelia	5/10/23	SA		23	2	730	DNA/RNA Shield
OPH-62-MGE	ophelia	5/10/23	SA		23	2	730	Molecular Grade (95%) Ethanol
KUB-62-DRS	kubo	5/10/23	SA		23	2	730	DNA/RNA Shield
KUB-62-MGE	kubo	5/10/23	SA		23	2	730	Molecular Grade (95%) Ethanol
KOR-62-DRS	korra	5/10/23	SA		23	3	730	DNA/RNA Shield
KOR-62-MGE	korra	5/10/23	SA		23	3	730	Molecular Grade (95%) Ethanol
WOL-62-DRS	wolverine	5/10/23	SA		23	2	730	DNA/RNA Shield
WOL-62-MGE	wolverine	5/10/23	SA		23	2	730	Molecular Grade (95%) Ethanol
IRI-62-DRS	iris	5/10/23	SA		23	2	730	DNA/RNA Shield
IRI-62-MGE	iris	5/10/23	SA		23	2	730	Molecular Grade (95%) Ethanol
GOO-62-DRS	goose	5/10/23	SA		23	3	800	DNA/RNA Shield
GOO-62-MGE	goose	5/10/23	SA		23	3	800	Molecular Grade (95%) Ethanol
LAM-62-DRS	lambchop	5/10/23	SA		23	3	800	DNA/RNA Shield
LAM-62-MGE	lambchop	5/10/23	SA		23	3	800	Molecular Grade (95%) Ethanol
FRA-62-DRS	franc	5/10/23	SA		23	3	800	DNA/RNA Shield
FRA-62-MGE	franc	5/10/23	SA		23	3	800	Molecular Grade (95%) Ethanol
IVY-62-DRS	ivy	5/10/23	SA		23	4	800	DNA/RNA Shield
IVY-62-MGE	ivy	5/10/23	SA		23	4	800	Molecular Grade (95%) Ethanol
CHA-62-DRS	charles	5/10/23	SA		23	2	800	DNA/RNA Shield
CHA-62-MGE	charles	5/10/23	SA		23	2	800	Molecular Grade (95%) Ethanol
GRO-62-DRS	grogu	5/10/23	SA		23	2	800	DNA/RNA Shield
GRO-62-MGE	grogu	5/10/23	SA		23	2	800	Molecular Grade (95%) Ethanol
MAR-62-DRS	marshmallow	5/10/23	SA		23	3	800	DNA/RNA Shield
MAR-62-MGE	marshmallow	5/10/23	SA		23	3	800	Molecular Grade (95%) Ethanol
BUD-62-DRS	buddy	5/10/23	SA		23	2	800	DNA/RNA Shield
BUD-62-MGE	buddy	5/10/23	SA		23	2	800	Molecular Grade (95%) Ethanol
JOA-62-DRS	joans	5/10/23	SA		23	3	800	DNA/RNA Shield
JOA-62-MGE	joans	5/10/23	SA		23	3	800	Molecular Grade (95%) Ethanol
HEN-62-DRS	henry	5/10/23	SA		23	4	800	DNA/RNA Shield
HEN-62-MGE	henry	5/10/23	SA		23	4	800	Molecular Grade (95%) Ethanol
GIN-62-DRS	ginger	5/10/23	SA		23	2	800	DNA/RNA Shield
GIN-62-MGE	ginger	5/10/23	SA		23	2	800	Molecular Grade (95%) Ethanol
HAM-63-DRS	hamlet	5/11/23	SA		23	2	830	DNA/RNA Shield
HAM-63-MGE	hamlet	5/11/23	SA		23	2	830	Molecular Grade (95%) Ethanol
HER-63-DRS	hera	5/11/23	SA		23	3	830	DNA/RNA Shield
HER-63-MGE	hera	5/11/23	SA		23	3	830	Molecular Grade (95%) Ethanol
JAR-63-DRS	jarjarbinks	5/11/23	SA		23	3	830	DNA/RNA Shield
JAR-63-MGE	jarjarbinks	5/11/23	SA		23	3	830	Molecular Grade (95%) Ethanol
OPH-63-DRS	ophelia	5/11/23	SA		23	2	830	DNA/RNA Shield
OPH-63-MGE	ophelia	5/11/23	SA		24	2	830	Molecular Grade (95%) Ethanol
KUB-63-DRS	kubo	5/11/23	SA		24	2	830	DNA/RNA Shield
KUB-63-MGE	kubo	5/11/23	SA		24	2	830	Molecular Grade (95%) Ethanol
KOR-63-DRS	korra	5/11/23	SA		24	3	830	DNA/RNA Shield
KOR-63-MGE	korra	5/11/23	SA		24	3	830	Molecular Grade (95%) Ethanol
WOL-63-DRS	wolverine	5/11/23	SA		24	2	830	DNA/RNA Shield
WOL-63-MGE	wolverine	5/11/23	SA		24	2	830	Molecular Grade (95%) Ethanol
IRI-63-DRS	iris	5/11/23	SA		24	2	830	DNA/RNA Shield
IRI-63-MGE	iris	5/11/23	SA		24	2	830	Molecular Grade (95%) Ethanol
HAM-64-DRS	hamlet	5/12/23	SA/GR		24	2	800	DNA/RNA Shield
HAM-64-MGE	hamlet	5/12/23	SA/GR		24	2	800	Molecular Grade (95%) Ethanol
HER-64-DRS	hera	5/12/23	SA/GR		24	3	800	DNA/RNA Shield
HER-64-MGE	hera	5/12/23	SA/GR		24	3	800	Molecular Grade (95%) Ethanol
JAR-64-DRS	jarjarbinks	5/12/23	SA/GR		24	2	800	DNA/RNA Shield
JAR-64-MGE	jarjarbinks	5/12/23	SA/GR		24	2	800	Molecular Grade (95%) Ethanol
OPH-64-DRS	ophelia	5/12/23	SA/GR		24	2	800	DNA/RNA Shield
OPH-64-MGE	ophelia	5/12/23	SA/GR		24	2	800	Molecular Grade (95%) Ethanol
KUB-64-DRS	kubo	5/12/23	SA/GR		24	3	800	DNA/RNA Shield
KUB-64-MGE	kubo	5/12/23	SA/GR		24	3	800	Molecular Grade (95%) Ethanol
KOR-64-DRS	korra	5/12/23	SA/GR		24	3	800	DNA/RNA Shield
KOR-64-MGE	korra	5/12/23	SA/GR		24	3	800	Molecular Grade (95%) Ethanol
WOL-64-DRS	wolverine	5/12/23	SA/GR		24	2	800	DNA/RNA Shield
WOL-64-MGE	wolverine	5/12/23	SA/GR		24	2	800	Molecular Grade (95%) Ethanol
IRI-64-DRS	iris	5/12/23	SA/GR		24	3	800	DNA/RNA Shield
IRI-64-MGE	iris	5/12/23	SA/GR		24	3	800	Molecular Grade (95%) Ethanol
GOO-64-DRS	goose	5/12/23	SA/GR		24	3	730	DNA/RNA Shield
GOO-64-MGE	goose	5/12/23	SA/GR		24	3	730	Molecular Grade (95%) Ethanol
LAM-64-DRS	lambchop	5/12/23	SA/GR		24	3	730	DNA/RNA Shield
LAM-64-MGE	lambchop	5/12/23	SA/GR		24	3	730	Molecular Grade (95%) Ethanol
FRA-64-DRS	franc	5/12/23	SA/GR		24	2	730	DNA/RNA Shield
FRA-64-MGE	franc	5/12/23	SA/GR		24	2	730	Molecular Grade (95%) Ethanol
IVY-64-DRS	ivy	5/12/23	SA/GR		24	3	730	DNA/RNA Shield
IVY-64-MGE	ivy	5/12/23	SA/GR		24	3	730	Molecular Grade (95%) Ethanol
CHA-64-DRS	charles	5/12/23	SA/GR		24	3	730	DNA/RNA Shield
CHA-64-MGE	charles	5/12/23	SA/GR		24	3	730	Molecular Grade (95%) Ethanol
GRO-64-DRS	grogu	5/12/23	SA/GR		24	3	730	DNA/RNA Shield
GRO-64-MGE	grogu	5/12/23	SA/GR		24	3	730	Molecular Grade (95%) Ethanol
MAR-64-DRS	marshmallow	5/12/23	SA/GR		24	3	730	DNA/RNA Shield
MAR-64-MGE	marshmallow	5/12/23	SA/GR		24	3	730	Molecular Grade (95%) Ethanol
HEN-64-DRS	henry	5/12/23	SA/GR		24	2	730	DNA/RNA Shield
HEN-64-MGE	henry	5/12/23	SA/GR		24	2	730	Molecular Grade (95%) Ethanol
GIN-64-DRS	ginger	5/12/23	SA/GR		24	2	730	DNA/RNA Shield
GIN-64-MGE	ginger	5/12/23	SA/GR		24	2	730	Molecular Grade (95%) Ethanol
HAM-65-DRS	hamlet	5/13/23	SA		24	2	800	DNA/RNA Shield
HAM-65-MGE	hamlet	5/13/23	SA		24	2	800	Molecular Grade (95%) Ethanol
HER-65-DRS	hera	5/13/23	SA		24	2	800	DNA/RNA Shield
HER-65-MGE	hera	5/13/23	SA		24	2	800	Molecular Grade (95%) Ethanol
JAR-65-DRS	jarjarbinks	5/13/23	SA		24	3	800	DNA/RNA Shield
JAR-65-MGE	jarjarbinks	5/13/23	SA		24	3	800	Molecular Grade (95%) Ethanol
OPH-65-DRS	ophelia	5/13/23	SA		24	2	800	DNA/RNA Shield
OPH-65-MGE	ophelia	5/13/23	SA		24	2	800	Molecular Grade (95%) Ethanol
KUB-65-DRS	kubo	5/13/23	SA		24	2	800	DNA/RNA Shield
KUB-65-MGE	kubo	5/13/23	SA		24	2	800	Molecular Grade (95%) Ethanol
KOR-65-DRS	korra	5/13/23	SA		24	3	800	DNA/RNA Shield
KOR-65-MGE	korra	5/13/23	SA		24	3	800	Molecular Grade (95%) Ethanol
WOL-65-DRS	wolverine	5/13/23	SA		24	3	800	DNA/RNA Shield
WOL-65-MGE	wolverine	5/13/23	SA		24	3	800	Molecular Grade (95%) Ethanol
IRI-65-DRS	iris	5/13/23	SA		24	3	800	DNA/RNA Shield
IRI-65-MGE	iris	5/13/23	SA		24	3	800	Molecular Grade (95%) Ethanol
GOO-65-DRS	goose	5/13/23	SA		24	2	730	DNA/RNA Shield
GOO-65-MGE	goose	5/13/23	SA		24	2	730	Molecular Grade (95%) Ethanol
LAM-65-DRS	lambchop	5/13/23	SA		24	3	730	DNA/RNA Shield
LAM-65-MGE	lambchop	5/13/23	SA		24	3	730	Molecular Grade (95%) Ethanol
FRA-65-DRS	franc	5/13/23	SA		24	2	730	DNA/RNA Shield
FRA-65-MGE	franc	5/13/23	SA		24	2	730	Molecular Grade (95%) Ethanol
IVY-65-DRS	ivy	5/13/23	SA		24	3	730	DNA/RNA Shield
IVY-65-MGE	ivy	5/13/23	SA		24	3	730	Molecular Grade (95%) Ethanol
GRO-65-DRS	grogu	5/13/23	SA		24	2	730	DNA/RNA Shield
GRO-65-MGE	grogu	5/13/23	SA		24	2	730	Molecular Grade (95%) Ethanol
MAR-65-DRS	marshmallow	5/13/23	SA		24	4	730	DNA/RNA Shield
MAR-65-MGE	marshmallow	5/13/23	SA		24	4	730	Molecular Grade (95%) Ethanol
BUD-65-DRS	buddy	5/13/23	SA		24	3	730	DNA/RNA Shield
BUD-65-MGE	buddy	5/13/23	SA		24	3	730	Molecular Grade (95%) Ethanol
JOA-65-DRS	joans	5/13/23	SA		24	3	730	DNA/RNA Shield
JOA-65-MGE	joans	5/13/23	SA		24	3	730	Molecular Grade (95%) Ethanol
HEN-65-DRS	henry	5/13/23	SA		24	2	730	DNA/RNA Shield
HEN-65-MGE	henry	5/13/23	SA		24	2	730	Molecular Grade (95%) Ethanol
GIN-65-DRS	ginger	5/13/23	SA		24	2	730	DNA/RNA Shield
GIN-65-MGE	ginger	5/13/23	SA		24	2	730	Molecular Grade (95%) Ethanol
HAM-66-DRS	hamlet	5/14/23	SA		24	1	730	DNA/RNA Shield
HAM-66-MGE	hamlet	5/14/23	SA		24	1	730	Molecular Grade (95%) Ethanol
HER-66-DRS	hera	5/14/23	SA		25	2	730	DNA/RNA Shield
HER-66-MGE	hera	5/14/23	SA		25	2	730	Molecular Grade (95%) Ethanol
JAR-66-DRS	jarjarbinks	5/14/23	SA		25	3	730	DNA/RNA Shield
JAR-66-MGE	jarjarbinks	5/14/23	SA		25	3	730	Molecular Grade (95%) Ethanol
OPH-66-DRS	ophelia	5/14/23	SA		25	2	730	DNA/RNA Shield
OPH-66-MGE	ophelia	5/14/23	SA		25	2	730	Molecular Grade (95%) Ethanol
KUB-66-DRS	kubo	5/14/23	SA		25	2	730	DNA/RNA Shield
KUB-66-MGE	kubo	5/14/23	SA		25	2	730	Molecular Grade (95%) Ethanol
KOR-66-DRS	korra	5/14/23	SA		25	3	730	DNA/RNA Shield
KOR-66-MGE	korra	5/14/23	SA		25	3	730	Molecular Grade (95%) Ethanol
WOL-66-DRS	wolverine	5/14/23	SA		25	2	730	DNA/RNA Shield
WOL-66-MGE	wolverine	5/14/23	SA		25	2	730	Molecular Grade (95%) Ethanol
IRI-66-DRS	iris	5/14/23	SA		25	2	730	DNA/RNA Shield
IRI-66-MGE	iris	5/14/23	SA		25	2	730	Molecular Grade (95%) Ethanol
GOO-66-DRS	goose	5/14/23	SA		25	3	800	DNA/RNA Shield
GOO-66-MGE	goose	5/14/23	SA		25	3	800	Molecular Grade (95%) Ethanol
LAM-66-DRS	lambchop	5/14/23	SA		25	3	800	DNA/RNA Shield
LAM-66-MGE	lambchop	5/14/23	SA		25	3	800	Molecular Grade (95%) Ethanol
FRA-66-DRS	franc	5/14/23	SA		25	2	800	DNA/RNA Shield
FRA-66-MGE	franc	5/14/23	SA		25	2	800	Molecular Grade (95%) Ethanol
IVY-66-DRS	ivy	5/14/23	SA		25	3	800	DNA/RNA Shield
IVY-66-MGE	ivy	5/14/23	SA		25	3	800	Molecular Grade (95%) Ethanol
CHA-66-DRS	charles	5/14/23	SA		25	2	800	DNA/RNA Shield
CHA-66-MGE	charles	5/14/23	SA		25	2	800	Molecular Grade (95%) Ethanol
GRO-66-DRS	grogu	5/14/23	SA		25	2	800	DNA/RNA Shield
GRO-66-MGE	grogu	5/14/23	SA		25	2	800	Molecular Grade (95%) Ethanol
MAR-66-DRS	marshmallow	5/14/23	SA		25	3	800	DNA/RNA Shield
MAR-66-MGE	marshmallow	5/14/23	SA		25	3	800	Molecular Grade (95%) Ethanol
BUD-66-DRS	buddy	5/14/23	SA		25	4	800	DNA/RNA Shield
BUD-66-MGE	buddy	5/14/23	SA		25	4	800	Molecular Grade (95%) Ethanol
JOA-66-DRS	joans	5/14/23	SA		25	2	800	DNA/RNA Shield
JOA-66-MGE	joans	5/14/23	SA		25	2	800	Molecular Grade (95%) Ethanol
HEN-66-DRS	henry	5/14/23	SA		25	2	800	DNA/RNA Shield
HEN-66-MGE	henry	5/14/23	SA		25	2	800	Molecular Grade (95%) Ethanol
GIN-66-DRS	ginger	5/14/23	SA		25	2	800	DNA/RNA Shield
GIN-66-MGE	ginger	5/14/23	SA		25	2	800	Molecular Grade (95%) Ethanol
HAM-67-DRS	hamlet	5/15/23	SA/GR		25	2	730	DNA/RNA Shield
HAM-67-MGE	hamlet	5/15/23	SA/GR		25	2	730	Molecular Grade (95%) Ethanol
HER-67-DRS	hera	5/15/23	SA/GR		25	2	730	DNA/RNA Shield
HER-67-MGE	hera	5/15/23	SA/GR		25	2	730	Molecular Grade (95%) Ethanol
JAR-67-DRS	jarjarbinks	5/15/23	SA/GR		25	2	730	DNA/RNA Shield
JAR-67-MGE	jarjarbinks	5/15/23	SA/GR		25	2	730	Molecular Grade (95%) Ethanol
OPH-67-DRS	ophelia	5/15/23	SA/GR		25	1	730	DNA/RNA Shield
OPH-67-MGE	ophelia	5/15/23	SA/GR		25	1	730	Molecular Grade (95%) Ethanol
KUB-67-DRS	kubo	5/15/23	SA/GR		25	2	730	DNA/RNA Shield
KUB-67-MGE	kubo	5/15/23	SA/GR		25	2	730	Molecular Grade (95%) Ethanol
KOR-67-DRS	korra	5/15/23	SA/GR		25	3	730	DNA/RNA Shield
KOR-67-MGE	korra	5/15/23	SA/GR		25	3	730	Molecular Grade (95%) Ethanol
WOL-67-DRS	wolverine	5/15/23	SA/GR		25	2	730	DNA/RNA Shield
WOL-67-MGE	wolverine	5/15/23	SA/GR		25	2	730	Molecular Grade (95%) Ethanol
IRI-67-DRS	iris	5/15/23	SA/GR		25	3	730	DNA/RNA Shield
IRI-67-MGE	iris	5/15/23	SA/GR		25	3	730	Molecular Grade (95%) Ethanol
GOO-67-DRS	goose	5/15/23	SA/GR		25	3	800	DNA/RNA Shield
GOO-67-MGE	goose	5/15/23	SA/GR		25	3	800	Molecular Grade (95%) Ethanol
LAM-67-DRS	lambchop	5/15/23	SA/GR		25	3	800	DNA/RNA Shield
LAM-67-MGE	lambchop	5/15/23	SA/GR		25	3	800	Molecular Grade (95%) Ethanol
FRA-67-DRS	franc	5/15/23	SA/GR		25	2	800	DNA/RNA Shield
FRA-67-MGE	franc	5/15/23	SA/GR		25	2	800	Molecular Grade (95%) Ethanol
IVY-67-DRS	ivy	5/15/23	SA/GR		25	2	800	DNA/RNA Shield
IVY-67-MGE	ivy	5/15/23	SA/GR		25	2	800	Molecular Grade (95%) Ethanol
CHA-67-DRS	charles	5/15/23	SA/GR		25	2	800	DNA/RNA Shield
CHA-67-MGE	charles	5/15/23	SA/GR		25	2	800	Molecular Grade (95%) Ethanol
GRO-67-DRS	grogu	5/15/23	SA/GR		25	2	800	DNA/RNA Shield
GRO-67-MGE	grogu	5/15/23	SA/GR		25	2	800	Molecular Grade (95%) Ethanol
MAR-67-DRS	marshmallow	5/15/23	SA/GR		25	2	800	DNA/RNA Shield
MAR-67-MGE	marshmallow	5/15/23	SA/GR		25	2	800	Molecular Grade (95%) Ethanol
HEN-67-DRS	henry	5/15/23	SA/GR		25	3	800	DNA/RNA Shield
HEN-67-MGE	henry	5/15/23	SA/GR		25	3	800	Molecular Grade (95%) Ethanol
GIN-67-DRS	ginger	5/15/23	SA/GR		25	2	800	DNA/RNA Shield
GIN-67-MGE	ginger	5/15/23	SA/GR		25	2	800	Molecular Grade (95%) Ethanol
HAM-68-DRS	hamlet	5/16/23	SA		25	2	730	DNA/RNA Shield
HAM-68-MGE	hamlet	5/16/23	SA		25	2	730	Molecular Grade (95%) Ethanol
HER-68-DRS	hera	5/16/23	SA		25	2	730	DNA/RNA Shield
HER-68-MGE	hera	5/16/23	SA		25	2	730	Molecular Grade (95%) Ethanol
JAR-68-DRS	jarjarbinks	5/16/23	SA		25	2	730	DNA/RNA Shield
JAR-68-MGE	jarjarbinks	5/16/23	SA		25	2	730	Molecular Grade (95%) Ethanol
OPH-68-DRS	ophelia	5/16/23	SA		25	2	730	DNA/RNA Shield
OPH-68-MGE	ophelia	5/16/23	SA		25	2	730	Molecular Grade (95%) Ethanol
KUB-68-DRS	kubo	5/16/23	SA		25	2	730	DNA/RNA Shield
KUB-68-MGE	kubo	5/16/23	SA		25	2	730	Molecular Grade (95%) Ethanol
KOR-68-DRS	korra	5/16/23	SA		25	3	730	DNA/RNA Shield
KOR-68-MGE	korra	5/16/23	SA		26	3	730	Molecular Grade (95%) Ethanol
WOL-68-DRS	wolverine	5/16/23	SA		26	2	730	DNA/RNA Shield
WOL-68-MGE	wolverine	5/16/23	SA		26	2	730	Molecular Grade (95%) Ethanol
IRI-68-DRS	iris	5/16/23	SA		26	2	730	DNA/RNA Shield
IRI-68-MGE	iris	5/16/23	SA		26	2	730	Molecular Grade (95%) Ethanol
GOO-68-DRS	goose	5/16/23	SA		26	3	800	DNA/RNA Shield
GOO-68-MGE	goose	5/16/23	SA		26	3	800	Molecular Grade (95%) Ethanol
LAM-68-DRS	lambchop	5/16/23	SA		26	3	800	DNA/RNA Shield
LAM-68-MGE	lambchop	5/16/23	SA		26	3	800	Molecular Grade (95%) Ethanol
FRA-68-DRS	franc	5/16/23	SA		26	3	800	DNA/RNA Shield
FRA-68-MGE	franc	5/16/23	SA		26	3	800	Molecular Grade (95%) Ethanol
IVY-68-DRS	ivy	5/16/23	SA		26	3	800	DNA/RNA Shield
IVY-68-MGE	ivy	5/16/23	SA		26	3	800	Molecular Grade (95%) Ethanol
CHA-68-DRS	charles	5/16/23	SA		26	2	800	DNA/RNA Shield
CHA-68-MGE	charles	5/16/23	SA		26	2	800	Molecular Grade (95%) Ethanol
GRO-68-DRS	grogu	5/16/23	SA		26	3	800	DNA/RNA Shield
GRO-68-MGE	grogu	5/16/23	SA		26	3	800	Molecular Grade (95%) Ethanol
MAR-68-DRS	marshmallow	5/16/23	SA		26	2	800	DNA/RNA Shield
MAR-68-MGE	marshmallow	5/16/23	SA		26	2	800	Molecular Grade (95%) Ethanol
HEN-68-DRS	henry	5/16/23	SA		26	2	800	DNA/RNA Shield
