"","Extract_ID","Sample_ID","Extract_Type","Extract_Date","Extracted_By","Extract_Conc_ng_uL","Extract_Kit","Extract_Box","Extract_Notes"
"889","RNA1-OPH-66-MGE","OPH-66-MGE","RNA",2023-07-20,"SA","32","Quick-DNA/RNA MagBead","RNA Extracts 1",""
"890","RNA1-GIN-69-DRS","GIN-69-DRS","RNA",2023-07-20,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 1",""
"891","RNA1-GIN-69-MGE","GIN-69-MGE","RNA",2023-07-20,"SA","0.209","Quick-DNA/RNA MagBead","RNA Extracts 1",""
"892","RNA1-GIN-2-DRS","GIN-2-DRS","RNA",2023-07-20,"SA","39","Quick-DNA/RNA MagBead","RNA Extracts 1",""
"893","RNA1-GIN-2-MGE","GIN-2-MGE","RNA",2023-07-20,"SA","9.7","Quick-DNA/RNA MagBead","RNA Extracts 1",""
"894","RNA1-HAM-15-DRS","HAM-15-DRS","RNA",2023-07-20,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 1",""
"895","RNA1-HAM-15-MGE","HAM-15-MGE","RNA",2023-07-20,"SA","26","Quick-DNA/RNA MagBead","RNA Extracts 1",""
"896","RNA1-HER-36-MGE","HER-36-MGE","RNA",2023-07-20,"SA","66","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"897","RNA1-OPH-41-DRS","OPH-41-DRS","RNA",2023-07-20,"SA","82","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"898","RNA1-OPH-41-MGE","OPH-41-MGE","RNA",2023-07-20,"SA","19","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"899","RNA1-MAR-43-DRS","MAR-43-DRS","RNA",2023-07-20,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"900","RNA1-MAR-43-MGE","MAR-43-MGE","RNA",2023-07-20,"SA","0.562","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"901","RNA1-WOL-57-DRS","WOL-57-DRS","RNA",2023-07-20,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"902","RNA1-WOL-57-MGE","WOL-57-MGE","RNA",2023-07-20,"SA","5.2","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"903","RNA1-KUB-66-DRS","KUB-66-DRS","RNA",2023-07-20,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"904","RNA1-KUB-66-MGE","KUB-66-MGE","RNA",2023-07-20,"SA","13","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"905","RNA1-HEN-69-DRS","HEN-69-DRS","RNA",2023-07-20,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"906","RNA1-HEN-69-MGE","HEN-69-MGE","RNA",2023-07-20,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"907","RNA1-HEN-2-DRS","HEN-2-DRS","RNA",2023-07-20,"SA","68","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"908","RNA1-HEN-2-MGE","HEN-2-MGE","RNA",2023-07-20,"SA","7.9","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"909","RNA1-PAD-15-DRS","PAD-15-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"910","RNA1-PAD-15-MGE","PAD-15-MGE","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"911","RNA1-JAR-36-MGE","JAR-36-MGE","RNA",2023-07-20,"SA","11","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"912","RNA1-KUB-41-DRS","KUB-41-DRS","RNA",2023-07-20,"SA","13","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"913","RNA1-KUB-41-MGE","KUB-41-MGE","RNA",2023-07-20,"SA","8","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"914","RNA1-HAM-43-DRS","HAM-43-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"915","RNA1-HAM-43-MGE","HAM-43-MGE","RNA",2023-07-20,"SA","20","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"916","RNA1-GOO-57-DRS","GOO-57-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"917","RNA1-GOO-57-MGE","GOO-57-MGE","RNA",2023-07-20,"SA","40","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"918","RNA1-KOR-66-DRS","KOR-66-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"919","RNA1-KOR-66-MGE","KOR-66-MGE","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"920","RNA1-HER-70-DRS","HER-70-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"921","RNA1-HER-70-MGE","HER-70-MGE","RNA",2023-07-20,"SA","10","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"922","RNA1-JOA-2-DRS","JOA-2-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"923","RNA1-JOA-2-MGE","JOA-2-MGE","RNA",2023-07-20,"SA","8.9","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"924","RNA1-HAM-16-DRS","HAM-16-DRS","RNA",2023-07-20,"SA","104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"925","RNA1-HAM-16-MGE","HAM-16-MGE","RNA",2023-07-20,"SA","10","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"926","RNA1-OPH-36-MGE","OPH-36-MGE","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"927","RNA1-KOR-41-DRS","KOR-41-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"928","RNA1-KOR-41-MGE","KOR-41-MGE","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"929","RNA1-HER-43-DRS","HER-43-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"930","RNA1-HER-43-MGE","HER-43-MGE","RNA",2023-07-20,"SA","47","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"931","RNA1-LAM-57-DRS","LAM-57-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"932","RNA1-LAM-57-MGE","LAM-57-MGE","RNA",2023-07-20,"SA","87","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"933","RNA1-WOL-66-DRS","WOL-66-DRS","RNA",2023-07-20,"SA","66","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"934","RNA1-WOL-66-MGE","WOL-66-MGE","RNA",2023-07-20,"SA","5.1","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"935","RNA1-JAR-70-DRS","JAR-70-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"936","RNA1-JAR-70-MGE","JAR-70-MGE","RNA",2023-07-20,"SA","59","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"937","RNA2-HAM-1-DRS","HAM-1-DRS","RNA",2023-07-21,"SA","15","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"938","RNA2-HAM-1-MGE","HAM-1-MGE","RNA",2023-07-21,"SA","31","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"939","RNA2-FRA-17-DRS","FRA-17-DRS","RNA",2023-07-21,"SA","16","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"940","RNA2-FRA-17-MGE","FRA-17-MGE","RNA",2023-07-21,"SA","7.6","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"941","RNA2-HER-29-DRS","HER-29-DRS","RNA",2023-07-21,"SA","18","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"942","RNA2-HER-29-MGE","HER-29-MGE","RNA",2023-07-21,"SA","0.868","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"943","RNA2-IVY-43-DRS","IVY-43-DRS","RNA",2023-07-21,"SA","7.7","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"944","RNA2-IVY-43-MGE","IVY-43-MGE","RNA",2023-07-21,"SA","12","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"945","RNA2-JAR-57-DRS","JAR-57-DRS","RNA",2023-07-21,"SA","43","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"946","RNA2-JAR-57-MGE","JAR-57-MGE","RNA",2023-07-21,"SA","18","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"947","RNA1-IVY-3-DRS","IVY-3-DRS","RNA",2023-07-26,"SA","32","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"948","RNA1-IVY-3-MGE","IVY-3-MGE","RNA",2023-07-26,"SA","8","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"949","RNA1-JAR-16-DRS","JAR-16-DRS","RNA",2023-07-26,"SA","79","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"950","RNA1-JAR-16-MGE","JAR-16-MGE","RNA",2023-07-26,"SA","21","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"951","RNA1-KUB-36-MGE","KUB-36-MGE","RNA",2023-07-26,"SA","15","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"952","RNA1-WOL-41-DRS","WOL-41-DRS","RNA",2023-07-26,"SA","6.8","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"953","RNA1-WOL-41-MGE","WOL-41-MGE","RNA",2023-07-26,"SA","9.6","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"954","RNA1-BUD-43-DRS","BUD-43-DRS","RNA",2023-07-26,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"955","RNA1-BUD-43-MGE","BUD-43-MGE","RNA",2023-07-26,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"956","RNA1-FRA-57-DRS","FRA-57-DRS","RNA",2023-07-26,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"957","RNA1-FRA-57-MGE","FRA-57-MGE","RNA",2023-07-26,"SA","54","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"958","RNA1-IRI-66-DRS","IRI-66-DRS","RNA",2023-07-26,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"959","RNA1-IRI-66-MGE","IRI-66-MGE","RNA",2023-07-26,"SA","26","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"960","RNA1-OPH-70-DRS","OPH-70-DRS","RNA",2023-07-26,"SA","87","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"961","RNA1-OPH-70-MGE","OPH-70-MGE","RNA",2023-07-26,"SA","2.94","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"962","RNA1-LAM-3-DRS","LAM-3-DRS","RNA",2023-07-26,"SA","4.61","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"963","RNA1-LAM-3-MGE","LAM-3-MGE","RNA",2023-07-26,"SA","0.253","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"964","RNA1-OPH-16-DRS","OPH-16-DRS","RNA",2023-07-26,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"965","RNA1-OPH-16-MGE","OPH-16-MGE","RNA",2023-07-26,"SA","52","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"966","RNA1-KOR-36-MGE","KOR-36-MGE","RNA",2023-07-26,"SA","10","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"967","RNA1-IRI-41-DRS","IRI-41-DRS","RNA",2023-07-26,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"968","RNA1-IRI-41-MGE","IRI-41-MGE","RNA",2023-07-26,"SA","24","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"969","RNA1-HEN-43-DRS","HEN-43-DRS","RNA",2023-07-26,"SA","51","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"970","RNA1-HEN-43-MGE","HEN-43-MGE","RNA",2023-07-26,"SA","16","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"971","RNA1-IVY-57-DRS","IVY-57-DRS","RNA",2023-07-26,"SA","95","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"972","RNA1-IVY-57-MGE","IVY-57-MGE","RNA",2023-07-26,"SA","21","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"973","RNA1-CHA-66-DRS","CHA-66-DRS","RNA",2023-07-26,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"974","RNA1-CHA-66-MGE","CHA-66-MGE","RNA",2023-07-26,"SA","63","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"975","RNA1-KUB-70-DRS","KUB-70-DRS","RNA",2023-07-26,"SA","68","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"976","RNA1-KUB-70-MGE","KUB-70-MGE","RNA",2023-07-26,"SA","17","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"977","RNA1-GOO-2-DRS","GOO-2-DRS","RNA",2023-08-07,"SA","67","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"978","RNA1-GOO-2-MGE","GOO-2-MGE","RNA",2023-08-07,"SA","4.12","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"979","RNA1-KUB-16-DRS","KUB-16-DRS","RNA",2023-08-07,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"980","RNA1-KUB-16-MGE","KUB-16-MGE","RNA",2023-08-07,"SA","23","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"981","RNA1-WOL-36-MGE","WOL-36-MGE","RNA",2023-08-07,"SA","1.93","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"982","RNA1-LAM-41-DRS","LAM-41-DRS","RNA",2023-08-07,"SA","84","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"983","RNA1-LAM-41-MGE","LAM-41-MGE","RNA",2023-08-07,"SA","15","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"984","RNA1-GIN-43-DRS","GIN-43-DRS","RNA",2023-08-07,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"985","RNA1-GIN-43-MGE","GIN-43-MGE","RNA",2023-08-07,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"986","RNA1-CHA-57-DRS","CHA-57-DRS","RNA",2023-08-07,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"987","RNA1-CHA-57-MGE","CHA-57-MGE","RNA",2023-08-07,"SA","2.62","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"988","RNA1-IVY-66-DRS","IVY-66-DRS","RNA",2023-08-07,"SA","70","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"989","RNA1-IVY-66-MGE","IVY-66-MGE","RNA",2023-08-07,"SA","12","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"990","RNA1-KOR-70-DRS","KOR-70-DRS","RNA",2023-08-07,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"991","RNA1-KOR-70-MGE","KOR-70-MGE","RNA",2023-08-07,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"992","RNA1-HAM-4-DRS","HAM-4-DRS","RNA",2023-08-08,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"993","RNA1-HAM-4-MGE","HAM-4-MGE","RNA",2023-08-08,"SA","8.9","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"994","RNA1-KOR-16-DRS","KOR-16-DRS","RNA",2023-08-08,"SA","48","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"995","RNA1-KOR-16-MGE","KOR-16-MGE","RNA",2023-08-08,"SA","6.6","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"996","RNA1-IRI-36-MGE","IRI-36-MGE","RNA",2023-08-08,"SA","4.3","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"997","RNA1-GOO-41-DRS","GOO-41-DRS","RNA",2023-08-08,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"998","RNA1-GOO-41-MGE","GOO-41-MGE","RNA",2023-08-08,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"999","RNA1-HER-44-DRS","HER-44-DRS","RNA",2023-08-08,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"1000","RNA1-HER-44-MGE","HER-44-MGE","RNA",2023-08-08,"SA","53","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"1001","RNA1-MAR-57-DRS","MAR-57-DRS","RNA",2023-08-08,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"1002","RNA1-MAR-57-MGE","MAR-57-MGE","RNA",2023-08-08,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"1003","RNA1-JOA-66-DRS","JOA-66-DRS","RNA",2023-08-08,"SA","51","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"1004","RNA1-JOA-66-MGE","JOA-66-MGE","RNA",2023-08-08,"SA","7.1","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"1005","RNA1-LAM-70-DRS","LAM-70-DRS","RNA",2023-08-08,"SA","63","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"1006","RNA1-LAM-70-MGE","LAM-70-MGE","RNA",2023-08-08,"SA","6.5","Quick-DNA/RNA MagBead","RNA Extracts 2",""
"1007","RNA1-HER-2-DRS","HER-2-DRS","RNA",2023-08-14,"SA",">109","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1008","RNA1-HER-2-MGE","HER-2-MGE","RNA",2023-08-14,"SA","7.2","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1009","RNA1-IRI-16-DRS","IRI-16-DRS","RNA",2023-08-14,"SA","86","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1010","RNA1-IRI-16-MGE","IRI-16-MGE","RNA",2023-08-14,"SA","5.6","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1011","RNA1-GOO-36-MGE","GOO-36-MGE","RNA",2023-08-14,"SA","5","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1012","RNA1-FRA-41-DRS","FRA-41-DRS","RNA",2023-08-14,"SA",">109","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1013","RNA1-FRA-41-MGE","FRA-41-MGE","RNA",2023-08-14,"SA","11","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1014","RNA1-HAM-44-DRS","HAM-44-DRS","RNA",2023-08-14,"SA","49","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1015","RNA1-HAM-44-MGE","HAM-44-MGE","RNA",2023-08-14,"SA","11","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1016","RNA1-JAR-58-DRS","JAR-58-DRS","RNA",2023-08-14,"SA",">109","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1017","RNA1-JAR-58-MGE","JAR-58-MGE","RNA",2023-08-14,"SA","25","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1018","RNA1-GIN-66-DRS","GIN-66-DRS","RNA",2023-08-14,"SA","35","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1019","RNA1-GIN-66-MGE","GIN-66-MGE","RNA",2023-08-14,"SA","8.8","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1020","RNA1-WOL-70-DRS","WOL-70-DRS","RNA",2023-08-14,"SA","109","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1021","RNA1-WOL-70-MGE","WOL-70-MGE","RNA",2023-08-14,"SA","11","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1022","RNA1-JAR-2-DRS","JAR-2-DRS","RNA",2023-08-28,"SA/SK","38","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1023","RNA1-JAR-2-MGE","JAR-2-MGE","RNA",2023-08-28,"SA/SK","11","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1024","RNA1-BUD-16-DRS","BUD-16-DRS","RNA",2023-08-28,"SA/SK","101","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1025","RNA1-BUD-16-MGE","BUD-16-MGE","RNA",2023-08-28,"SA/SK","0.252","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1026","RNA1-LAM-36-MGE","LAM-36-MGE","RNA",2023-08-28,"SA/SK","24","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1027","RNA1-IVY-41-DRS","IVY-41-DRS","RNA",2023-08-28,"SA/SK","5.9","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1028","RNA1-IVY-41-MGE","IVY-41-MGE","RNA",2023-08-28,"SA/SK","14","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1029","RNA1-OPH-44-DRS","OPH-44-DRS","RNA",2023-08-28,"SA/SK",">109","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1030","RNA1-OPH-44-MGE","OPH-44-MGE","RNA",2023-08-28,"SA/SK","11","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1031","RNA1-HAM-58-DRS","HAM-58-DRS","RNA",2023-08-28,"SA/SK","17","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1032","RNA1-HAM-58-MGE","HAM-58-MGE","RNA",2023-08-28,"SA/SK","13","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1033","RNA1-HEN-67-DRS","HEN-67-DRS","RNA",2023-08-28,"SA/SK",">109","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1034","RNA1-HEN-67-MGE","HEN-67-MGE","RNA",2023-08-28,"SA/SK","6.6","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1035","RNA1-CHA-70-DRS","CHA-70-DRS","RNA",2023-08-28,"SA/SK","19","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1036","RNA1-CHA-70-MGE","CHA-70-MGE","RNA",2023-08-28,"SA/SK","42","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1037","RNA1-OPH-2-DRS","OPH-2-DRS","RNA",2023-09-11,"SA/GC","30","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1038","RNA1-OPH-2-MGE","OPH-2-MGE","RNA",2023-09-11,"SA/GC","54","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1039","RNA1-HAM-17-DRS","HAM-17-DRS","RNA",2023-09-11,"SA/GC","43","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1040","RNA1-HAM-17-MGE","HAM-17-MGE","RNA",2023-09-11,"SA/GC","35","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1041","RNA1-FRA-36-MGE","FRA-36-MGE","RNA",2023-09-11,"SA/GC","24","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1042","RNA1-CHA-41-DRS","CHA-41-DRS","RNA",2023-09-11,"SA/GC",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1043","RNA1-CHA-41-MGE","CHA-41-MGE","RNA",2023-09-11,"SA/GC","50","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1044","RNA1-WOL-44-DRS","WOL-44-DRS","RNA",2023-09-11,"SA/GC",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1045","RNA1-WOL-44-MGE","WOL-44-MGE","RNA",2023-09-11,"SA/GC","2.58","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1046","RNA1-HER-58-DRS","HER-58-DRS","RNA",2023-09-11,"SA/GC","31","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1047","RNA1-HER-58-MGE","HER-58-MGE","RNA",2023-09-11,"SA/GC","5.1","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1048","RNA1-LAM-67-DRS","LAM-67-DRS","RNA",2023-09-11,"SA/GC","55","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1049","RNA1-LAM-67-MGE","LAM-67-MGE","RNA",2023-09-11,"SA/GC","19","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1050","RNA1-GOO-70-DRS","GOO-70-DRS","RNA",2023-09-11,"SA/GC",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1051","RNA1-GOO-70-MGE","GOO-70-MGE","RNA",2023-09-11,"SA/GC","36","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1052","RNA1-WOL-2-DRS","WOL-2-DRS","RNA",2023-09-15,"SA/SK",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1053","RNA1-WOL-2-MGE","WOL-2-MGE","RNA",2023-09-15,"SA/SK","20","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1054","RNA1-HER-17-DRS","HER-17-DRS","RNA",2023-09-15,"SA/SK",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1055","RNA1-HER-17-MGE","HER-17-MGE","RNA",2023-09-15,"SA/SK","48","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1056","RNA1-IVY-36-MGE","IVY-36-MGE","RNA",2023-09-15,"SA/SK","16","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1057","RNA1-GRO-41-DRS","GRO-41-DRS","RNA",2023-09-15,"SA/SK",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1058","RNA1-GRO-41-MGE","GRO-41-MGE","RNA",2023-09-15,"SA/SK","61","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1059","RNA1-KOR-44-DRS","KOR-44-DRS","RNA",2023-09-15,"SA/SK",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1060","RNA1-KOR-44-MGE","KOR-44-MGE","RNA",2023-09-15,"SA/SK","102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1061","RNA1-OPH-58-DRS","OPH-58-DRS","RNA",2023-09-15,"SA/SK",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1062","RNA1-OPH-58-MGE","OPH-58-MGE","RNA",2023-09-15,"SA/SK","6","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1063","RNA1-JAR-67-DRS","JAR-67-DRS","RNA",2023-09-15,"SA/SK",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1064","RNA1-JAR-67-MGE","JAR-67-MGE","RNA",2023-09-15,"SA/SK",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1065","RNA1-BUD-69-DRS","BUD-69-DRS","RNA",2023-09-15,"SA/SK",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1066","RNA1-BUD-69-MGE","BUD-69-MGE","RNA",2023-09-15,"SA/SK",">102","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1067","RNA1-IRI-2-DRS","IRI-2-DRS","RNA",2023-09-15,"SA/SK","19","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1068","RNA1-IRI-2-MGE","IRI-2-MGE","RNA",2023-09-15,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1069","RNA1-WOL-16-DRS","WOL-16-DRS","RNA",2023-09-15,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1070","RNA1-WOL-16-MGE","WOL-16-MGE","RNA",2023-09-15,"SA/SK","19","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1071","RNA1-CHA-36-MGE","CHA-36-MGE","RNA",2023-09-15,"SA/SK","46","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1072","RNA1-MAR-41-DRS","MAR-41-DRS","RNA",2023-09-15,"SA/SK","33","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1073","RNA1-MAR-41-MGE","MAR-41-MGE","RNA",2023-09-15,"SA/SK","11","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1074","RNA1-JAR-44-DRS","JAR-44-DRS","RNA",2023-09-15,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
