Sample_ID	Date	Study_Day	Sample_Time	Subject	Sample_Collected_By	Bristol	Sample_Stabilizer	Sample_Box	Sample_Notes	Diet_Trial	Group_Phase	Subj_Day	Known_Repro	Group	Room	Cage	Subject_Code	Sex	Housing	Origin	Subj_DOB	Age	Contraception	Previous_Exp	Subject_Notes	Extract_ID	Extract_Type	Extract_Date	Extracted_By	Extract_Conc_ng_uL	Extract_Kit	Extract_Box	Extract_Notes	Sequence_ID	Seq_ID	Library_Tube	Library_Tube_ID	Library_Barcode	F_Primer	R_Primer	Run_ID	Final_Lib_Conc_ng_uL	Vol_Added_Pool_uL	Full_Seq_ID	Pipeline	Kit	Sequencer	MinION_Position	Flow_Cell_Type	Flongle_Adapter	Flow_Cell_ID	Run_Date	Loaded_By
FRA-29-MGE	2023-04-07	29	07:30:00	Franc	SA/GR	2	Molecular Grade (96%) Ethanol	7		washout_1	control-washout	Franc_29		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-30-DRS	2023-04-08	30	08:00:00	Franc	SA	2	DNA/RNA Shield	8		washout_1	control-washout	Franc_30		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-30-MGE	2023-04-08	30	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	8		washout_1	control-washout	Franc_30		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-31-DRS	2023-04-09	31	07:30:00	Franc	SA	2	DNA/RNA Shield	9	collected from bedding	washout_1	control-washout	Franc_31		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-31-MGE	2023-04-09	31	07:30:00	Franc	SA	2	Molecular Grade (96%) Ethanol	9	collected from bedding	washout_1	control-washout	Franc_31		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-32-DRS	2023-04-10	32	07:30:00	Franc	SA/GR	3	DNA/RNA Shield	10		washout_1	control-washout	Franc_32		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-32-MGE	2023-04-10	32	07:30:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	10		washout_1	control-washout	Franc_32		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-34-DRS	2023-04-12	34	07:30:00	Franc	SA/GR	2	DNA/RNA Shield	11		washout_1	control-washout	Franc_34		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-34-MGE	2023-04-12	34	07:30:00	Franc	SA/GR	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Franc_34		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-35-DRS	2023-04-13	35	08:00:00	Franc	SA	2	DNA/RNA Shield	11		washout_1	control-washout	Franc_35		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-35-MGE	2023-04-13	35	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Franc_35		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-36-MGE	2023-04-14	36	08:00:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Franc_36		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-36-MGE	DNA	2023-08-18	SA	1.1	Quick-DNA Fecal/Soil Microbe	DNA Extracts 6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-36-MGE	2023-04-14	36	08:00:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Franc_36		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-36-MGE	RNA	2023-09-11	SA/GC	24	Quick-DNA/RNA MagBead	RNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-37-MGE	2023-04-15	37	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Franc_37		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-37-MGE	DNA	2024-03-08	SA	Higher Than Standard	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		FRA-37-MGE-S279	CM014	3	S279	barcode03	27F	1492R	MIN_16_2025-4-2	3.46	1.2	16S_UNO-CM-014	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWG208	2025-04-02	SA
FRA-38-MGE	2023-04-16	38	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Franc_38		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-39-MGE	2023-04-17	39	07:30:00	Franc	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Franc_39		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-41-DRS	2023-04-19	41	08:00:00	Franc	SA	2	DNA/RNA Shield	13		washout_1	control-washout	Franc_41		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-41-DRS	DNA	2023-08-04	SA	28	Quick-DNA Fecal/Soil Microbe	DNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-41-DRS	2023-04-19	41	08:00:00	Franc	SA	2	DNA/RNA Shield	13		washout_1	control-washout	Franc_41		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-41-DRS	RNA	2023-08-14	SA	>109	Quick-DNA/RNA MagBead	RNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-41-MGE	2023-04-19	41	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	13		washout_1	control-washout	Franc_41		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-41-MGE	DNA	2023-08-04	SA	7.2	Quick-DNA Fecal/Soil Microbe	DNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-41-MGE	2023-04-19	41	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	13		washout_1	control-washout	Franc_41		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-41-MGE	RNA	2023-08-14	SA	11	Quick-DNA/RNA MagBead	RNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-42-DRS	2023-04-20	42	08:00:00	Franc	SA	2	DNA/RNA Shield	13	collected from bedding	washout_1	control-washout	Franc_42		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-42-MGE	2023-04-20	42	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	13	collected from bedding	washout_1	control-washout	Franc_42		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-42-MGE	DNA	2024-05-21	SA	0.419	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-43-DRS	2023-04-21	43	07:30:00	Franc	SA/GR	2	DNA/RNA Shield	14		intervention_2	gum	Franc_43		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-43-DRS	DNA	2023-07-13	SA	63	Quick-DNA Fecal/Soil Microbe	DNA Extracts 4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-43-DRS	2023-04-21	43	07:30:00	Franc	SA/GR	2	DNA/RNA Shield	14		intervention_2	gum	Franc_43		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-43-DRS	RNA	2023-07-17	SA	>106	Quick-DNA/RNA MagBead	RNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-43-MGE	2023-04-21	43	07:30:00	Franc	SA/GR	2	Molecular Grade (96%) Ethanol	14		intervention_2	gum	Franc_43		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-43-MGE	DNA	2023-07-13	SA	49	Quick-DNA Fecal/Soil Microbe	DNA Extracts 4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-43-MGE	2023-04-21	43	07:30:00	Franc	SA/GR	2	Molecular Grade (96%) Ethanol	14		intervention_2	gum	Franc_43		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-43-MGE	RNA	2023-07-17	SA	>106	Quick-DNA/RNA MagBead	RNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-44-DRS	2023-04-22	44	08:00:00	Franc	SA	3	DNA/RNA Shield	14		intervention_2	gum	Franc_44		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-44-DRS	DNA	2023-10-11	SA/SK	9.5	Quick-DNA Fecal/Soil Microbe	DNA Extracts 7		FRA-44-DRS-S35	CM003	12	S35	barcode12	27F	1492R	MIN_16_2024-3-6	5.3	0.8	16S_UNO-CM-003	16S_RAP	SQK-16S024	Angel-MinION	MN43747	FLO-FLG001	FA-08546	ARM773	2024-03-06	SA
FRA-44-DRS	2023-04-22	44	08:00:00	Franc	SA	3	DNA/RNA Shield	14		intervention_2	gum	Franc_44		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-44-DRS	RNA	2023-11-01	SA		Quick-DNA/RNA MagBead	RNA Extracts 4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-44-MGE	2023-04-22	44	08:00:00	Franc	SA	3	Molecular Grade (96%) Ethanol	14		intervention_2	gum	Franc_44		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-44-MGE	DNA	2023-10-11	SA/SK	1.47	Quick-DNA Fecal/Soil Microbe	DNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-44-MGE	2023-04-22	44	08:00:00	Franc	SA	3	Molecular Grade (96%) Ethanol	14		intervention_2	gum	Franc_44		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-44-MGE	RNA	2023-11-01	SA		Quick-DNA/RNA MagBead	RNA Extracts 4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-45-DRS	2023-04-23	45	08:00:00	Franc	SA	3	DNA/RNA Shield	15		intervention_2	gum	Franc_45		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-45-DRS	DNA	2023-11-08	SA/SK	4.15	Quick-DNA Fecal/Soil Microbe	DNA Extracts 8		FRA-45-DRS-S57	CM004	11	S57	barcode11	27F	1492R	MIN_16_2024-2-29	5.7	0.7	16S_UNO-CM-004	16S_RAP	SQK-16S024	Angel-MinION	MN43747	FLO-FLG001	FA-08546	ARL498	2024-02-29	SA
FRA-45-DRS	2023-04-23	45	08:00:00	Franc	SA	3	DNA/RNA Shield	15		intervention_2	gum	Franc_45		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-45-DRS	RNA	2023-12-05	SA		Quick-DNA/RNA MagBead	RNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-45-MGE	2023-04-23	45	08:00:00	Franc	SA	3	Molecular Grade (96%) Ethanol	15		intervention_2	gum	Franc_45		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-45-MGE	DNA	2023-11-10	SA	43	Quick-DNA Fecal/Soil Microbe	DNA Extracts 8		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-45-MGE	2023-04-23	45	08:00:00	Franc	SA	3	Molecular Grade (96%) Ethanol	15		intervention_2	gum	Franc_45		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-45-MGE	RNA	2023-12-05	SA		Quick-DNA/RNA MagBead	RNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-46-DRS	2023-04-24	46	08:00:00	Franc	SA/GR	2	DNA/RNA Shield	15		intervention_2	gum	Franc_46		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-46-DRS	DNA	2023-06-23	SA	8.3	Quick-DNA Fecal/Soil Microbe	DNA Extracts 2	low	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-46-MGE	2023-04-24	46	08:00:00	Franc	SA/GR	2	Molecular Grade (96%) Ethanol	15		intervention_2	gum	Franc_46		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-46-MGE	DNA	2023-06-23	SA	9.4	Quick-DNA Fecal/Soil Microbe	DNA Extracts 2	low	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-47-DRS	2023-04-25	47	07:30:00	Franc	SA	3	DNA/RNA Shield	16		intervention_2	gum	Franc_47		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-47-MGE	2023-04-25	47	07:30:00	Franc	SA	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Franc_47		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-47-MGE	DNA	2024-04-30	SA	14	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		FRA-47-MGE-S195	CM010	11	S195	barcode11	27F	1492R	MIN_16_2024-7-21	3.92	1	16S_UNO-CM-010	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AVI583	2024-07-21	SA
FRA-48-DRS	2023-04-26	48	08:00:00	Franc	SA/GR	3	DNA/RNA Shield	16		intervention_2	gum	Franc_48		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-48-DRS	DNA	2024-02-16	SA	77	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-48-DRS	2023-04-26	48	08:00:00	Franc	SA/GR	3	DNA/RNA Shield	16		intervention_2	gum	Franc_48		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-48-DRS	RNA	2024-04-23	SA		Quick-DNA/RNA MagBead	RNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-48-MGE	2023-04-26	48	08:00:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Franc_48		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-48-MGE	DNA	2024-02-16	SA	21	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		FRA-48-MGE-S114	CM006	22	S114	barcode22	27F	1492R	MIN_16_2024-5-19	2.29	1.8	16S_UNO-CM-006	16S_RAP	SQK-16S024	Angel-MinION	MN43747	FLO-FLG001	FA-08546	ARM904	2024-05-19	SA
FRA-48-MGE	2023-04-26	48	08:00:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Franc_48		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-48-MGE	RNA	2024-04-23	SA		Quick-DNA/RNA MagBead	RNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-49-DRS	2023-04-27	49	08:00:00	Franc	SA	3	DNA/RNA Shield	17		intervention_2	gum	Franc_49		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-49-DRS	DNA	2024-03-04	SA	91	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-49-DRS	2023-04-27	49	08:00:00	Franc	SA	3	DNA/RNA Shield	17		intervention_2	gum	Franc_49		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-49-DRS	RNA	2024-06-05	SA/TSP		Quick-DNA/RNA MagBead	RNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-49-MGE	2023-04-27	49	08:00:00	Franc	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Franc_49		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-49-MGE	DNA	2024-03-04	SA	60	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		FRA-49-MGE-S125	CM007	10	S125	barcode10	27F	1492R	MIN_16_2024-5-21	0.662	6.1	16S_UNO-CM-007	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG001	FA-08546	AQL192	2024-05-21	SA
FRA-49-MGE	2023-04-27	49	08:00:00	Franc	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Franc_49		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		RNA1-FRA-49-MGE	RNA	2024-06-05	SA/TSP		Quick-DNA/RNA MagBead	RNA Extracts 7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-50-DRS	2023-04-28	50	08:00:00	Franc	SA/GR	3	DNA/RNA Shield	18		intervention_2	gum	Franc_50		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-50-MGE	2023-04-28	50	08:00:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Franc_50		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-50-MGE	DNA	2024-06-17	SA	34	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		FRA-50-MGE-S296	CM014	20	S296	barcode20	27F	1492R	MIN_16_2025-4-2	3.11	1.3	16S_UNO-CM-014	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWG208	2025-04-02	SA
FRA-51-DRS	2023-04-29	51	08:00:00	Franc	SA	3	DNA/RNA Shield	18	collected from bedding	intervention_2	gum	Franc_51		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-51-MGE	2023-04-29	51	08:00:00	Franc	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Franc_51		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-51-MGE	DNA	2024-09-09	SA	10	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		FRA-51-MGE-S274	CM013	21	S274	barcode21	27F	1492R	MIN_16_2025-4-1	4.08	1	16S_UNO-CM-013	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWD252	2025-04-01	SA/TSP
FRA-52-DRS	2023-04-30	52	08:00:00	Franc	SA	2	DNA/RNA Shield	18		intervention_2	gum	Franc_52		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-52-MGE	2023-04-30	52	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Franc_52		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-53-DRS	2023-05-01	53	08:00:00	Franc	SA/GR	3	DNA/RNA Shield	19		intervention_2	gum	Franc_53		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-53-MGE	2023-05-01	53	08:00:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Franc_53		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-53-MGE	DNA	2024-03-25	SA	1.75	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		FRA-53-MGE-S147	CM008	9	S147	barcode09	27F	1492R	MIN_16_2024-6-11	1.68	2.4	16S_UNO-CM-008	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AUD426	2024-06-11	SA
FRA-54-DRS	2023-05-02	54	07:30:00	Franc	SA	3	DNA/RNA Shield	19		intervention_2	gum	Franc_54		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-54-MGE	2023-05-02	54	07:30:00	Franc	SA	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Franc_54		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-55-DRS	2023-05-03	55	08:00:00	Franc	SA/GR	3	DNA/RNA Shield	20		intervention_2	gum	Franc_55		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-55-MGE	2023-05-03	55	08:00:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	20		intervention_2	gum	Franc_55		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRA-56-DRS	2023-05-04	56	08:00:00	Franc	SA	2	DNA/RNA Shield	20		intervention_2	gum	Franc_56		Group2	RoomF	F2	FRA	Male	Pair	Texas	2016-11-06	6.342465753		ABX		DNA1-FRA-56-DRS	DNA	2024-02-07	SA	56	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
