Sample_ID	Date	Study_Day	Sample_Time	Subject	Sample_Collected_By	Bristol	Sample_Stabilizer	Sample_Box	Sample_Notes	Diet_Trial	Group_Phase	Subj_Day
IVY-31-MGE	2023-04-09	31	07:30:00	Ivy	SA	4	Molecular Grade (96%) Ethanol	9	collected from bedding	washout_1	control-washout	Ivy_31
CHA-31-DRS	2023-04-09	31	07:30:00	Charles	SA	2	DNA/RNA Shield	9	collected from bedding	washout_1	control-washout	Charles_31
CHA-31-MGE	2023-04-09	31	07:30:00	Charles	SA	2	Molecular Grade (96%) Ethanol	9	collected from bedding	washout_1	control-washout	Charles_31
GRO-31-DRS	2023-04-09	31	07:30:00	Grogu	SA	3	DNA/RNA Shield	9	collected from bedding	washout_1	control-washout	Grogu_31
GRO-31-MGE	2023-04-09	31	07:30:00	Grogu	SA	3	Molecular Grade (96%) Ethanol	9	collected from bedding	washout_1	control-washout	Grogu_31
MAR-31-DRS	2023-04-09	31	07:30:00	Marshmallow	SA	2	DNA/RNA Shield	9	collected from bedding	washout_1	control-washout	Marshmallow_31
MAR-31-MGE	2023-04-09	31	07:30:00	Marshmallow	SA	2	Molecular Grade (96%) Ethanol	9	collected from bedding	washout_1	control-washout	Marshmallow_31
HEN-31-DRS	2023-04-09	31	07:30:00	Henry	SA	3	DNA/RNA Shield	9	collected from bedding	washout_1	control-washout	Henry_31
HEN-31-MGE	2023-04-09	31	07:30:00	Henry	SA	3	Molecular Grade (96%) Ethanol	9	collected from bedding	washout_1	control-washout	Henry_31
GIN-31-DRS	2023-04-09	31	07:30:00	Ginger	SA	2	DNA/RNA Shield	9	collected from bedding	washout_1	control-washout	Ginger_31
GIN-31-MGE	2023-04-09	31	07:30:00	Ginger	SA	2	Molecular Grade (96%) Ethanol	9	collected from bedding	washout_1	control-washout	Ginger_31
HAM-32-DRS	2023-04-10	32	08:00:00	Hamlet	SA/GR	2	DNA/RNA Shield	9		washout_1	gum-washout	Hamlet_32
HAM-32-MGE	2023-04-10	32	08:00:00	Hamlet	SA/GR	2	Molecular Grade (96%) Ethanol	9		washout_1	gum-washout	Hamlet_32
HER-32-DRS	2023-04-10	32	08:00:00	Hera	SA/GR	2	DNA/RNA Shield	9		washout_1	gum-washout	Hera_32
HER-32-MGE	2023-04-10	32	08:00:00	Hera	SA/GR	2	Molecular Grade (96%) Ethanol	9		washout_1	gum-washout	Hera_32
JAR-32-DRS	2023-04-10	32	08:00:00	JarJarBinks	SA/GR	2	DNA/RNA Shield	9		washout_1	gum-washout	JarJarBinks_32
JAR-32-MGE	2023-04-10	32	08:00:00	JarJarBinks	SA/GR	2	Molecular Grade (96%) Ethanol	9		washout_1	gum-washout	JarJarBinks_32
OPH-32-DRS	2023-04-10	32	08:00:00	Ophelia	SA/GR	1	DNA/RNA Shield	9		washout_1	gum-washout	Ophelia_32
OPH-32-MGE	2023-04-10	32	08:00:00	Ophelia	SA/GR	1	Molecular Grade (96%) Ethanol	9		washout_1	gum-washout	Ophelia_32
KUB-32-DRS	2023-04-10	32	08:00:00	Kubo	SA/GR	2	DNA/RNA Shield	9		washout_1	gum-washout	Kubo_32
KUB-32-MGE	2023-04-10	32	08:00:00	Kubo	SA/GR	2	Molecular Grade (96%) Ethanol	9		washout_1	gum-washout	Kubo_32
KOR-32-DRS	2023-04-10	32	08:00:00	Korra	SA/GR	3	DNA/RNA Shield	9		washout_1	gum-washout	Korra_32
KOR-32-MGE	2023-04-10	32	08:00:00	Korra	SA/GR	3	Molecular Grade (96%) Ethanol	9		washout_1	gum-washout	Korra_32
WOL-32-DRS	2023-04-10	32	08:00:00	Wolverine	SA/GR	1	DNA/RNA Shield	10		washout_1	gum-washout	Wolverine_32
WOL-32-MGE	2023-04-10	32	08:00:00	Wolverine	SA/GR	1	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Wolverine_32
IRI-32-DRS	2023-04-10	32	08:00:00	Iris	SA/GR	2	DNA/RNA Shield	10		washout_1	gum-washout	Iris_32
IRI-32-MGE	2023-04-10	32	07:30:00	Iris	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Iris_32
GOO-32-DRS	2023-04-10	32	07:30:00	Goose	SA/GR	2	DNA/RNA Shield	10		washout_1	gum-washout	Goose_32
GOO-32-MGE	2023-04-10	32	07:30:00	Goose	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Goose_32
LAM-32-DRS	2023-04-10	32	07:30:00	Lambchop	SA/GR	3	DNA/RNA Shield	10		washout_1	gum-washout	Lambchop_32
LAM-32-MGE	2023-04-10	32	07:30:00	Lambchop	SA/GR	3	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Lambchop_32
FRA-32-DRS	2023-04-10	32	07:30:00	Franc	SA/GR	3	DNA/RNA Shield	10		washout_1	control-washout	Franc_32
FRA-32-MGE	2023-04-10	32	07:30:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	10		washout_1	control-washout	Franc_32
IVY-32-DRS	2023-04-10	32	07:30:00	Ivy	SA/GR	2	DNA/RNA Shield	10		washout_1	control-washout	Ivy_32
IVY-32-MGE	2023-04-10	32	07:30:00	Ivy	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	control-washout	Ivy_32
CHA-32-DRS	2023-04-10	32	07:30:00	Charles	SA/GR	2	DNA/RNA Shield	10		washout_1	control-washout	Charles_32
CHA-32-MGE	2023-04-10	32	07:30:00	Charles	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	control-washout	Charles_32
GRO-32-DRS	2023-04-10	32	07:30:00	Grogu	SA/GR	2	DNA/RNA Shield	10		washout_1	control-washout	Grogu_32
GRO-32-MGE	2023-04-10	32	07:30:00	Grogu	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	control-washout	Grogu_32
MAR-32-DRS	2023-04-10	32	07:30:00	Marshmallow	SA/GR	2	DNA/RNA Shield	10		washout_1	control-washout	Marshmallow_32
MAR-32-MGE	2023-04-10	32	07:30:00	Marshmallow	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	control-washout	Marshmallow_32
BUD-32-DRS	2023-04-10	32	07:30:00	Buddy	SA/GR	3	DNA/RNA Shield	10		washout_1	control-washout	Buddy_32
BUD-32-MGE	2023-04-10	32	07:30:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	10		washout_1	control-washout	Buddy_32
JOA-32-DRS	2023-04-10	32	07:30:00	Joans	SA/GR	3	DNA/RNA Shield	10		washout_1	control-washout	Joans_32
JOA-32-MGE	2023-04-10	32	07:30:00	Joans	SA/GR	3	Molecular Grade (96%) Ethanol	10		washout_1	control-washout	Joans_32
HEN-32-DRS	2023-04-10	32	07:30:00	Henry	SA/GR	2	DNA/RNA Shield	10		washout_1	control-washout	Henry_32
HEN-32-MGE	2023-04-10	32	07:30:00	Henry	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	control-washout	Henry_32
GIN-32-DRS	2023-04-10	32	07:30:00	Ginger	SA/GR	2	DNA/RNA Shield	10		washout_1	control-washout	Ginger_32
GIN-32-MGE	2023-04-10	32	07:30:00	Ginger	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	control-washout	Ginger_32
HAM-33-DRS	2023-04-11	33	08:00:00	Hamlet	SA	2	DNA/RNA Shield	10		washout_1	gum-washout	Hamlet_33
HAM-33-MGE	2023-04-11	33	08:00:00	Hamlet	SA	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Hamlet_33
HER-33-DRS	2023-04-11	33	08:00:00	Hera	SA	2	DNA/RNA Shield	10		washout_1	gum-washout	Hera_33
HER-33-MGE	2023-04-11	33	08:00:00	Hera	SA	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Hera_33
JAR-33-DRS	2023-04-11	33	08:00:00	JarJarBinks	SA	2	DNA/RNA Shield	10		washout_1	gum-washout	JarJarBinks_33
JAR-33-MGE	2023-04-11	33	08:00:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	JarJarBinks_33
OPH-33-DRS	2023-04-11	33	08:00:00	Ophelia	SA	2	DNA/RNA Shield	10		washout_1	gum-washout	Ophelia_33
OPH-33-MGE	2023-04-11	33	08:00:00	Ophelia	SA	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Ophelia_33
KUB-33-DRS	2023-04-11	33	08:00:00	Kubo	SA	3	DNA/RNA Shield	10		washout_1	gum-washout	Kubo_33
KUB-33-MGE	2023-04-11	33	08:00:00	Kubo	SA	3	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Kubo_33
KOR-33-DRS	2023-04-11	33	08:00:00	Korra	SA	2	DNA/RNA Shield	10		washout_1	gum-washout	Korra_33
KOR-33-MGE	2023-04-11	33	08:00:00	Korra	SA	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Korra_33
WOL-33-DRS	2023-04-11	33	08:00:00	Wolverine	SA	1	DNA/RNA Shield	10		washout_1	gum-washout	Wolverine_33
WOL-33-MGE	2023-04-11	33	08:00:00	Wolverine	SA	1	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Wolverine_33
IRI-33-DRS	2023-04-11	33	08:00:00	Iris	SA	2	DNA/RNA Shield	10		washout_1	gum-washout	Iris_33
IRI-33-MGE	2023-04-11	33	08:00:00	Iris	SA	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Iris_33
GOO-33-DRS	2023-04-11	33	08:00:00	Goose	SA	3	DNA/RNA Shield	10		washout_1	gum-washout	Goose_33
GOO-33-MGE	2023-04-11	33	08:00:00	Goose	SA	3	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Goose_33
LAM-33-DRS	2023-04-11	33	08:00:00	Lambchop	SA	4	DNA/RNA Shield	10		washout_1	gum-washout	Lambchop_33
LAM-33-MGE	2023-04-11	33	08:00:00	Lambchop	SA	4	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Lambchop_33
CHA-33-DRS	2023-04-11	33	08:00:00	Charles	SA	2	DNA/RNA Shield	10		washout_1	control-washout	Charles_33
CHA-33-MGE	2023-04-11	33	08:00:00	Charles	SA	2	Molecular Grade (96%) Ethanol	10		washout_1	control-washout	Charles_33
HAM-34-DRS	2023-04-12	34	08:00:00	Hamlet	SA/GR	3	DNA/RNA Shield	10		washout_1	gum-washout	Hamlet_34
HAM-34-MGE	2023-04-12	34	08:00:00	Hamlet	SA/GR	3	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Hamlet_34
HER-34-DRS	2023-04-12	34	08:00:00	Hera	SA/GR	2	DNA/RNA Shield	10		washout_1	gum-washout	Hera_34
HER-34-MGE	2023-04-12	34	08:00:00	Hera	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Hera_34
JAR-34-DRS	2023-04-12	34	08:00:00	JarJarBinks	SA/GR	3	DNA/RNA Shield	10		washout_1	gum-washout	JarJarBinks_34
JAR-34-MGE	2023-04-12	34	08:00:00	JarJarBinks	SA/GR	3	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	JarJarBinks_34
OPH-34-DRS	2023-04-12	34	08:00:00	Ophelia	SA/GR	1	DNA/RNA Shield	10		washout_1	gum-washout	Ophelia_34
OPH-34-MGE	2023-04-12	34	08:00:00	Ophelia	SA/GR	1	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Ophelia_34
KUB-34-DRS	2023-04-12	34	08:00:00	Kubo	SA/GR	2	DNA/RNA Shield	10		washout_1	gum-washout	Kubo_34
KUB-34-MGE	2023-04-12	34	08:00:00	Kubo	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Kubo_34
KOR-34-DRS	2023-04-12	34	08:00:00	Korra	SA/GR	2	DNA/RNA Shield	10		washout_1	gum-washout	Korra_34
KOR-34-MGE	2023-04-12	34	08:00:00	Korra	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Korra_34
WOL-34-DRS	2023-04-12	34	08:00:00	Wolverine	SA/GR	2	DNA/RNA Shield	10		washout_1	gum-washout	Wolverine_34
WOL-34-MGE	2023-04-12	34	08:00:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	10		washout_1	gum-washout	Wolverine_34
IRI-34-DRS	2023-04-12	34	08:00:00	Iris	SA/GR	2	DNA/RNA Shield	11		washout_1	gum-washout	Iris_34
IRI-34-MGE	2023-04-12	34	08:00:00	Iris	SA/GR	2	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Iris_34
GOO-34-DRS	2023-04-12	34	07:30:00	Goose	SA/GR	3	DNA/RNA Shield	11		washout_1	gum-washout	Goose_34
GOO-34-MGE	2023-04-12	34	07:30:00	Goose	SA/GR	3	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Goose_34
LAM-34-DRS	2023-04-12	34	07:30:00	Lambchop	SA/GR	3	DNA/RNA Shield	11		washout_1	gum-washout	Lambchop_34
LAM-34-MGE	2023-04-12	34	07:30:00	Lambchop	SA/GR	3	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Lambchop_34
FRA-34-DRS	2023-04-12	34	07:30:00	Franc	SA/GR	2	DNA/RNA Shield	11		washout_1	control-washout	Franc_34
FRA-34-MGE	2023-04-12	34	07:30:00	Franc	SA/GR	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Franc_34
IVY-34-DRS	2023-04-12	34	07:30:00	Ivy	SA/GR	2	DNA/RNA Shield	11		washout_1	control-washout	Ivy_34
IVY-34-MGE	2023-04-12	34	07:30:00	Ivy	SA/GR	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Ivy_34
CHA-34-DRS	2023-04-12	34	07:30:00	Charles	SA/GR	1	DNA/RNA Shield	11		washout_1	control-washout	Charles_34
CHA-34-MGE	2023-04-12	34	07:30:00	Charles	SA/GR	1	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Charles_34
GRO-34-DRS	2023-04-12	34	07:30:00	Grogu	SA/GR	2	DNA/RNA Shield	11		washout_1	control-washout	Grogu_34
GRO-34-MGE	2023-04-12	34	07:30:00	Grogu	SA/GR	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Grogu_34
MAR-34-DRS	2023-04-12	34	07:30:00	Marshmallow	SA/GR	2	DNA/RNA Shield	11		washout_1	control-washout	Marshmallow_34
MAR-34-MGE	2023-04-12	34	07:30:00	Marshmallow	SA/GR	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Marshmallow_34
BUD-34-DRS	2023-04-12	34	07:30:00	Buddy	SA/GR	3	DNA/RNA Shield	11		washout_1	control-washout	Buddy_34
BUD-34-MGE	2023-04-12	34	07:30:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Buddy_34
JOA-34-DRS	2023-04-12	34	07:30:00	Joans	SA/GR	3	DNA/RNA Shield	11		washout_1	control-washout	Joans_34
JOA-34-MGE	2023-04-12	34	07:30:00	Joans	SA/GR	3	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Joans_34
HEN-34-DRS	2023-04-12	34	07:30:00	Henry	SA/GR	2	DNA/RNA Shield	11		washout_1	control-washout	Henry_34
HEN-34-MGE	2023-04-12	34	07:30:00	Henry	SA/GR	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Henry_34
GIN-34-DRS	2023-04-12	34	07:30:00	Ginger	SA/GR	2	DNA/RNA Shield	11		washout_1	control-washout	Ginger_34
GIN-34-MGE	2023-04-12	34	07:30:00	Ginger	SA/GR	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Ginger_34
HAM-35-DRS	2023-04-13	35	07:30:00	Hamlet	SA	2	DNA/RNA Shield	11		washout_1	gum-washout	Hamlet_35
HAM-35-MGE	2023-04-13	35	07:30:00	Hamlet	SA	2	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Hamlet_35
HER-35-DRS	2023-04-13	35	07:30:00	Hera	SA	1	DNA/RNA Shield	11		washout_1	gum-washout	Hera_35
HER-35-MGE	2023-04-13	35	07:30:00	Hera	SA	1	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Hera_35
JAR-35-DRS	2023-04-13	35	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	11		washout_1	gum-washout	JarJarBinks_35
JAR-35-MGE	2023-04-13	35	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	JarJarBinks_35
OPH-35-DRS	2023-04-13	35	07:30:00	Ophelia	SA	1	DNA/RNA Shield	11		washout_1	gum-washout	Ophelia_35
OPH-35-MGE	2023-04-13	35	07:30:00	Ophelia	SA	1	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Ophelia_35
KUB-35-DRS	2023-04-13	35	07:30:00	Kubo	SA	2	DNA/RNA Shield	11		washout_1	gum-washout	Kubo_35
KUB-35-MGE	2023-04-13	35	07:30:00	Kubo	SA	2	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Kubo_35
KOR-35-DRS	2023-04-13	35	07:30:00	Korra	SA	2	DNA/RNA Shield	11		washout_1	gum-washout	Korra_35
KOR-35-MGE	2023-04-13	35	07:30:00	Korra	SA	2	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Korra_35
WOL-35-DRS	2023-04-13	35	07:30:00	Wolverine	SA	1	DNA/RNA Shield	11		washout_1	gum-washout	Wolverine_35
WOL-35-MGE	2023-04-13	35	07:30:00	Wolverine	SA	1	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Wolverine_35
IRI-35-DRS	2023-04-13	35	07:30:00	Iris	SA	2	DNA/RNA Shield	11		washout_1	gum-washout	Iris_35
IRI-35-MGE	2023-04-13	35	07:30:00	Iris	SA	2	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Iris_35
GOO-35-DRS	2023-04-13	35	08:00:00	Goose	SA	3	DNA/RNA Shield	11		washout_1	gum-washout	Goose_35
GOO-35-MGE	2023-04-13	35	08:00:00	Goose	SA	3	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Goose_35
LAM-35-DRS	2023-04-13	35	08:00:00	Lambchop	SA	3	DNA/RNA Shield	11		washout_1	gum-washout	Lambchop_35
LAM-35-MGE	2023-04-13	35	08:00:00	Lambchop	SA	3	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Lambchop_35
FRA-35-DRS	2023-04-13	35	08:00:00	Franc	SA	2	DNA/RNA Shield	11		washout_1	control-washout	Franc_35
FRA-35-MGE	2023-04-13	35	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Franc_35
IVY-35-DRS	2023-04-13	35	08:00:00	Ivy	SA	3	DNA/RNA Shield	11		washout_1	control-washout	Ivy_35
IVY-35-MGE	2023-04-13	35	08:00:00	Ivy	SA	3	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Ivy_35
CHA-35-DRS	2023-04-13	35	08:00:00	Charles	SA	1	DNA/RNA Shield	11		washout_1	control-washout	Charles_35
CHA-35-MGE	2023-04-13	35	08:00:00	Charles	SA	1	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Charles_35
GRO-35-DRS	2023-04-13	35	08:00:00	Grogu	SA	2	DNA/RNA Shield	11		washout_1	control-washout	Grogu_35
GRO-35-MGE	2023-04-13	35	08:00:00	Grogu	SA	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Grogu_35
MAR-35-DRS	2023-04-13	35	08:00:00	Marshmallow	SA	3	DNA/RNA Shield	11		washout_1	control-washout	Marshmallow_35
MAR-35-MGE	2023-04-13	35	08:00:00	Marshmallow	SA	3	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Marshmallow_35
BUD-35-DRS	2023-04-13	35	08:00:00	Buddy	SA	2	DNA/RNA Shield	11		washout_1	control-washout	Buddy_35
BUD-35-MGE	2023-04-13	35	08:00:00	Buddy	SA	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Buddy_35
JOA-35-DRS	2023-04-13	35	08:00:00	Joans	SA	3	DNA/RNA Shield	11		washout_1	control-washout	Joans_35
JOA-35-MGE	2023-04-13	35	08:00:00	Joans	SA	3	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Joans_35
HEN-35-DRS	2023-04-13	35	08:00:00	Henry	SA	2	DNA/RNA Shield	11		washout_1	control-washout	Henry_35
HEN-35-MGE	2023-04-13	35	08:00:00	Henry	SA	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Henry_35
GIN-35-DRS	2023-04-13	35	08:00:00	Ginger	SA	2	DNA/RNA Shield	11		washout_1	control-washout	Ginger_35
GIN-35-MGE	2023-04-13	35	08:00:00	Ginger	SA	2	Molecular Grade (96%) Ethanol	11		washout_1	control-washout	Ginger_35
HAM-36-MGE	2023-04-14	36	07:30:00	Hamlet	SA/GR	3	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Hamlet_36
HER-36-MGE	2023-04-14	36	07:30:00	Hera	SA/GR	2	Molecular Grade (96%) Ethanol	11		washout_1	gum-washout	Hera_36
JAR-36-MGE	2023-04-14	36	07:30:00	JarJarBinks	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	JarJarBinks_36
OPH-36-MGE	2023-04-14	36	07:30:00	Ophelia	SA/GR	1	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Ophelia_36
KUB-36-MGE	2023-04-14	36	07:30:00	Kubo	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Kubo_36
KOR-36-MGE	2023-04-14	36	07:30:00	Korra	SA/GR	3	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Korra_36
WOL-36-MGE	2023-04-14	36	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Wolverine_36
IRI-36-MGE	2023-04-14	36	07:30:00	Iris	SA/GR	3	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Iris_36
GOO-36-MGE	2023-04-14	36	08:00:00	Goose	SA/GR	3	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Goose_36
LAM-36-MGE	2023-04-14	36	08:00:00	Lambchop	SA/GR	3	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Lambchop_36
FRA-36-MGE	2023-04-14	36	08:00:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Franc_36
IVY-36-MGE	2023-04-14	36	08:00:00	Ivy	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Ivy_36
CHA-36-MGE	2023-04-14	36	08:00:00	Charles	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Charles_36
GRO-36-MGE	2023-04-14	36	08:00:00	Grogu	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Grogu_36
MAR-36-MGE	2023-04-14	36	08:00:00	Marshmallow	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Marshmallow_36
BUD-36-MGE	2023-04-14	36	08:00:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Buddy_36
JOA-36-MGE	2023-04-14	36	08:00:00	Joans	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Joans_36
HEN-36-MGE	2023-04-14	36	08:00:00	Henry	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Henry_36
GIN-36-MGE	2023-04-14	36	08:00:00	Ginger	SA/GR	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Ginger_36
HAM-37-MGE	2023-04-15	37	07:30:00	Hamlet	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Hamlet_37
HER-37-MGE	2023-04-15	37	07:30:00	Hera	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Hera_37
JAR-37-MGE	2023-04-15	37	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	JarJarBinks_37
OPH-37-MGE	2023-04-15	37	07:30:00	Ophelia	SA	1	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Ophelia_37
KUB-37-MGE	2023-04-15	37	07:30:00	Kubo	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Kubo_37
KOR-37-MGE	2023-04-15	37	07:30:00	Korra	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Korra_37
WOL-37-MGE	2023-04-15	37	07:30:00	Wolverine	SA	1	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Wolverine_37
IRI-37-MGE	2023-04-15	37	07:30:00	Iris	SA	3	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Iris_37
GOO-37-MGE	2023-04-15	37	08:00:00	Goose	SA	3	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Goose_37
LAM-37-MGE	2023-04-15	37	08:00:00	Lambchop	SA	3	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Lambchop_37
FRA-37-MGE	2023-04-15	37	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Franc_37
IVY-37-MGE	2023-04-15	37	08:00:00	Ivy	SA	3	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Ivy_37
CHA-37-MGE	2023-04-15	37	08:00:00	Charles	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Charles_37
GRO-37-MGE	2023-04-15	37	08:00:00	Grogu	SA	3	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Grogu_37
MAR-37-MGE	2023-04-15	37	08:00:00	Marshmallow	SA	3	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Marshmallow_37
BUD-37-MGE	2023-04-15	37	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Buddy_37
JOA-37-MGE	2023-04-15	37	08:00:00	Joans	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Joans_37
HEN-37-MGE	2023-04-15	37	08:00:00	Henry	SA	3	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Henry_37
GIN-37-MGE	2023-04-15	37	08:00:00	Ginger	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	control-washout	Ginger_37
HAM-38-MGE	2023-04-16	38	07:30:00	Hamlet	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Hamlet_38
HER-38-MGE	2023-04-16	38	07:30:00	Hera	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Hera_38
JAR-38-MGE	2023-04-16	38	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	JarJarBinks_38
OPH-38-MGE	2023-04-16	38	07:30:00	Ophelia	SA	1	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Ophelia_38
KUB-38-MGE	2023-04-16	38	07:30:00	Kubo	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Kubo_38
KOR-38-MGE	2023-04-16	38	07:30:00	Korra	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Korra_38
WOL-38-MGE	2023-04-16	38	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Wolverine_38
IRI-38-MGE	2023-04-16	38	07:30:00	Iris	SA	3	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Iris_38
GOO-38-MGE	2023-04-16	38	08:00:00	Goose	SA	2	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Goose_38
LAM-38-MGE	2023-04-16	38	08:00:00	Lambchop	SA	3	Molecular Grade (96%) Ethanol	12		washout_1	gum-washout	Lambchop_38
