Sample_ID	Subject	Sample_Date	Sample_Collected_By	Group_Phase	Diet_Trial	Sample_Notes	Sample_Box	Bristol	Sample_Time	Sample_Stabilizer
LAM-51-DRS	Lambchop	4/29/23	SA	control	intervention_2	collected from bedding	18	3	800	DNA/RNA Shield
LAM-51-MGE	Lambchop	4/29/23	SA	control	intervention_2	collected from bedding	18	3	800	Molecular Grade (96%) Ethanol
FRA-51-DRS	Franc	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	DNA/RNA Shield
FRA-51-MGE	Franc	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	Molecular Grade (96%) Ethanol
IVY-51-DRS	Ivy	4/29/23	SA	gum	intervention_2	collected from bedding	18	5	800	DNA/RNA Shield
IVY-51-MGE	Ivy	4/29/23	SA	gum	intervention_2	collected from bedding	18	5	800	Molecular Grade (96%) Ethanol
CHA-51-DRS	Charles	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	DNA/RNA Shield
CHA-51-MGE	Charles	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	Molecular Grade (96%) Ethanol
GRO-51-DRS	Grogu	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	DNA/RNA Shield
GRO-51-MGE	Grogu	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	Molecular Grade (96%) Ethanol
MAR-51-DRS	Marshmallow	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	DNA/RNA Shield
MAR-51-MGE	Marshmallow	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	Molecular Grade (96%) Ethanol
BUD-51-DRS	Buddy	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	DNA/RNA Shield
BUD-51-MGE	Buddy	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	Molecular Grade (96%) Ethanol
JOA-51-DRS	Joans	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	DNA/RNA Shield
JOA-51-MGE	Joans	4/29/23	SA	gum	intervention_2	collected from bedding	18	3	800	Molecular Grade (96%) Ethanol
HEN-51-DRS	Henry	4/29/23	SA	gum	intervention_2	collected from bedding	18	4	800	DNA/RNA Shield
HEN-51-MGE	Henry	4/29/23	SA	gum	intervention_2	collected from bedding	18	4	800	Molecular Grade (96%) Ethanol
GIN-51-DRS	Ginger	4/29/23	SA	gum	intervention_2	collected from bedding	18	2	800	DNA/RNA Shield
GIN-51-MGE	Ginger	4/29/23	SA	gum	intervention_2	collected from bedding	18	2	800	Molecular Grade (96%) Ethanol
HAM-52-DRS	Hamlet	4/30/23	SA	control	intervention_2		18	2	730	DNA/RNA Shield
HAM-52-MGE	Hamlet	4/30/23	SA	control	intervention_2		18	2	730	Molecular Grade (96%) Ethanol
HER-52-DRS	Hera	4/30/23	SA	control	intervention_2		18	2	730	DNA/RNA Shield
HER-52-MGE	Hera	4/30/23	SA	control	intervention_2		18	2	730	Molecular Grade (96%) Ethanol
JAR-52-DRS	JarJarBinks	4/30/23	SA	control	intervention_2		18	2	730	DNA/RNA Shield
JAR-52-MGE	JarJarBinks	4/30/23	SA	control	intervention_2		18	2	730	Molecular Grade (96%) Ethanol
OPH-52-DRS	Ophelia	4/30/23	SA	control	intervention_2		18	1	730	DNA/RNA Shield
OPH-52-MGE	Ophelia	4/30/23	SA	control	intervention_2		18	1	730	Molecular Grade (96%) Ethanol
KUB-52-DRS	Kubo	4/30/23	SA	control	intervention_2		18	2	730	DNA/RNA Shield
KUB-52-MGE	Kubo	4/30/23	SA	control	intervention_2		18	2	730	Molecular Grade (96%) Ethanol
KOR-52-DRS	Korra	4/30/23	SA	control	intervention_2	blood in stool (from labor?)	18	3	730	DNA/RNA Shield
KOR-52-MGE	Korra	4/30/23	SA	control	intervention_2	blood in stool (from labor?)	18	3	730	Molecular Grade (96%) Ethanol
WOL-52-DRS	Wolverine	4/30/23	SA	control	intervention_2		18	3	730	DNA/RNA Shield
WOL-52-MGE	Wolverine	4/30/23	SA	control	intervention_2		18	3	730	Molecular Grade (96%) Ethanol
IRI-52-DRS	Iris	4/30/23	SA	control	intervention_2		18	2	730	DNA/RNA Shield
IRI-52-MGE	Iris	4/30/23	SA	control	intervention_2		18	2	730	Molecular Grade (96%) Ethanol
GOO-52-DRS	Goose	4/30/23	SA	control	intervention_2		18	3	800	DNA/RNA Shield
GOO-52-MGE	Goose	4/30/23	SA	control	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
LAM-52-DRS	Lambchop	4/30/23	SA	control	intervention_2		18	3	800	DNA/RNA Shield
LAM-52-MGE	Lambchop	4/30/23	SA	control	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
FRA-52-DRS	Franc	4/30/23	SA	gum	intervention_2		18	2	800	DNA/RNA Shield
FRA-52-MGE	Franc	4/30/23	SA	gum	intervention_2		18	2	800	Molecular Grade (96%) Ethanol
IVY-52-DRS	Ivy	4/30/23	SA	gum	intervention_2		18	3	800	DNA/RNA Shield
IVY-52-MGE	Ivy	4/30/23	SA	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
CHA-52-DRS	Charles	4/30/23	SA	gum	intervention_2		18	3	800	DNA/RNA Shield
CHA-52-MGE	Charles	4/30/23	SA	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
GRO-52-DRS	Grogu	4/30/23	SA	gum	intervention_2		18	3	800	DNA/RNA Shield
GRO-52-MGE	Grogu	4/30/23	SA	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
MAR-52-DRS	Marshmallow	4/30/23	SA	gum	intervention_2		18	3	800	DNA/RNA Shield
MAR-52-MGE	Marshmallow	4/30/23	SA	gum	intervention_2		18	3	800	Molecular Grade (96%) Ethanol
BUD-52-DRS	Buddy	4/30/23	SA	gum	intervention_2		19	4	800	DNA/RNA Shield
BUD-52-MGE	Buddy	4/30/23	SA	gum	intervention_2		19	4	800	Molecular Grade (96%) Ethanol
JOA-52-DRS	Joans	4/30/23	SA	gum	intervention_2		19	3	800	DNA/RNA Shield
JOA-52-MGE	Joans	4/30/23	SA	gum	intervention_2		19	3	800	Molecular Grade (96%) Ethanol
HEN-52-DRS	Henry	4/30/23	SA	gum	intervention_2		19	2	800	DNA/RNA Shield
HEN-52-MGE	Henry	4/30/23	SA	gum	intervention_2		19	2	800	Molecular Grade (96%) Ethanol
GIN-52-DRS	Ginger	4/30/23	SA	gum	intervention_2		19	2	800	DNA/RNA Shield
GIN-52-MGE	Ginger	4/30/23	SA	gum	intervention_2		19	2	800	Molecular Grade (96%) Ethanol
HAM-53-DRS	Hamlet	5/1/23	SA/GR	control	intervention_2		19	2	730	DNA/RNA Shield
HAM-53-MGE	Hamlet	5/1/23	SA/GR	control	intervention_2		19	2	730	Molecular Grade (96%) Ethanol
HER-53-DRS	Hera	5/1/23	SA/GR	control	intervention_2		19	3	730	DNA/RNA Shield
HER-53-MGE	Hera	5/1/23	SA/GR	control	intervention_2		19	3	730	Molecular Grade (96%) Ethanol
JAR-53-DRS	JarJarBinks	5/1/23	SA/GR	control	intervention_2		19	3	730	DNA/RNA Shield
JAR-53-MGE	JarJarBinks	5/1/23	SA/GR	control	intervention_2		19	3	730	Molecular Grade (96%) Ethanol
OPH-53-DRS	Ophelia	5/1/23	SA/GR	control	intervention_2		19	1	730	DNA/RNA Shield
OPH-53-MGE	Ophelia	5/1/23	SA/GR	control	intervention_2		19	1	730	Molecular Grade (96%) Ethanol
KUB-53-DRS	Kubo	5/1/23	SA/GR	control	intervention_2		19	2	730	DNA/RNA Shield
KUB-53-MGE	Kubo	5/1/23	SA/GR	control	intervention_2		19	2	730	Molecular Grade (96%) Ethanol
KOR-53-DRS	Korra	5/1/23	SA/GR	control	intervention_2		19	3	730	DNA/RNA Shield
KOR-53-MGE	Korra	5/1/23	SA/GR	control	intervention_2		19	3	730	Molecular Grade (96%) Ethanol
WOL-53-DRS	Wolverine	5/1/23	SA/GR	control	intervention_2		19	2	730	DNA/RNA Shield
WOL-53-MGE	Wolverine	5/1/23	SA/GR	control	intervention_2		19	2	730	Molecular Grade (96%) Ethanol
IRI-53-DRS	Iris	5/1/23	SA/GR	control	intervention_2		19	3	730	DNA/RNA Shield
IRI-53-MGE	Iris	5/1/23	SA/GR	control	intervention_2		19	3	730	Molecular Grade (96%) Ethanol
GOO-53-DRS	Goose	5/1/23	SA/GR	control	intervention_2		19	3	800	DNA/RNA Shield
GOO-53-MGE	Goose	5/1/23	SA/GR	control	intervention_2		19	3	800	Molecular Grade (96%) Ethanol
LAM-53-DRS	Lambchop	5/1/23	SA/GR	control	intervention_2		19	3	800	DNA/RNA Shield
LAM-53-MGE	Lambchop	5/1/23	SA/GR	control	intervention_2		19	3	800	Molecular Grade (96%) Ethanol
FRA-53-DRS	Franc	5/1/23	SA/GR	gum	intervention_2		19	3	800	DNA/RNA Shield
FRA-53-MGE	Franc	5/1/23	SA/GR	gum	intervention_2		19	3	800	Molecular Grade (96%) Ethanol
IVY-53-DRS	Ivy	5/1/23	SA/GR	gum	intervention_2		19	3	800	DNA/RNA Shield
IVY-53-MGE	Ivy	5/1/23	SA/GR	gum	intervention_2		19	3	800	Molecular Grade (96%) Ethanol
CHA-53-DRS	Charles	5/1/23	SA/GR	gum	intervention_2		19	3	800	DNA/RNA Shield
CHA-53-MGE	Charles	5/1/23	SA/GR	gum	intervention_2		19	3	800	Molecular Grade (96%) Ethanol
GRO-53-DRS	Grogu	5/1/23	SA/GR	gum	intervention_2		19	3	800	DNA/RNA Shield
GRO-53-MGE	Grogu	5/1/23	SA/GR	gum	intervention_2		19	3	800	Molecular Grade (96%) Ethanol
MAR-53-DRS	Marshmallow	5/1/23	SA/GR	gum	intervention_2		19	3	800	DNA/RNA Shield
MAR-53-MGE	Marshmallow	5/1/23	SA/GR	gum	intervention_2		19	3	800	Molecular Grade (96%) Ethanol
BUD-53-DRS	Buddy	5/1/23	SA/GR	gum	intervention_2		19	3	800	DNA/RNA Shield
BUD-53-MGE	Buddy	5/1/23	SA/GR	gum	intervention_2		19	3	800	Molecular Grade (96%) Ethanol
JOA-53-DRS	Joans	5/1/23	SA/GR	gum	intervention_2		19	3	800	DNA/RNA Shield
JOA-53-MGE	Joans	5/1/23	SA/GR	gum	intervention_2		19	3	800	Molecular Grade (96%) Ethanol
HEN-53-DRS	Henry	5/1/23	SA/GR	gum	intervention_2		19	3	800	DNA/RNA Shield
HEN-53-MGE	Henry	5/1/23	SA/GR	gum	intervention_2		19	3	800	Molecular Grade (96%) Ethanol
GIN-53-DRS	Ginger	5/1/23	SA/GR	gum	intervention_2		19	2	800	DNA/RNA Shield
GIN-53-MGE	Ginger	5/1/23	SA/GR	gum	intervention_2		19	2	800	Molecular Grade (96%) Ethanol
FRA-54-DRS	Franc	5/2/23	SA	gum	intervention_2		19	3	730	DNA/RNA Shield
FRA-54-MGE	Franc	5/2/23	SA	gum	intervention_2		19	3	730	Molecular Grade (96%) Ethanol
IVY-54-DRS	Ivy	5/2/23	SA	gum	intervention_2		19	2	730	DNA/RNA Shield
IVY-54-MGE	Ivy	5/2/23	SA	gum	intervention_2		19	2	730	Molecular Grade (96%) Ethanol
CHA-54-DRS	Charles	5/2/23	SA	gum	intervention_2		19	3	730	DNA/RNA Shield
CHA-54-MGE	Charles	5/2/23	SA	gum	intervention_2		19	3	730	Molecular Grade (96%) Ethanol
GRO-54-DRS	Grogu	5/2/23	SA	gum	intervention_2		19	3	730	DNA/RNA Shield
GRO-54-MGE	Grogu	5/2/23	SA	gum	intervention_2		19	3	730	Molecular Grade (96%) Ethanol
MAR-54-DRS	Marshmallow	5/2/23	SA	gum	intervention_2		19	3	730	DNA/RNA Shield
MAR-54-MGE	Marshmallow	5/2/23	SA	gum	intervention_2		19	3	730	Molecular Grade (96%) Ethanol
BUD-54-DRS	Buddy	5/2/23	SA	gum	intervention_2		19	2	730	DNA/RNA Shield
BUD-54-MGE	Buddy	5/2/23	SA	gum	intervention_2		19	2	730	Molecular Grade (96%) Ethanol
JOA-54-DRS	Joans	5/2/23	SA	gum	intervention_2		19	3	730	DNA/RNA Shield
JOA-54-MGE	Joans	5/2/23	SA	gum	intervention_2		19	3	730	Molecular Grade (96%) Ethanol
HEN-54-DRS	Henry	5/2/23	SA	gum	intervention_2		19	3	730	DNA/RNA Shield
HEN-54-MGE	Henry	5/2/23	SA	gum	intervention_2		19	3	730	Molecular Grade (96%) Ethanol
GIN-54-DRS	Ginger	5/2/23	SA	gum	intervention_2		19	2	730	DNA/RNA Shield
GIN-54-MGE	Ginger	5/2/23	SA	gum	intervention_2		19	2	730	Molecular Grade (96%) Ethanol
HAM-55-DRS	Hamlet	5/3/23	SA/GR	control	intervention_2		19	1	730	DNA/RNA Shield
HAM-55-MGE	Hamlet	5/3/23	SA/GR	control	intervention_2		19	1	730	Molecular Grade (96%) Ethanol
HER-55-DRS	Hera	5/3/23	SA/GR	control	intervention_2		20	2	730	DNA/RNA Shield
HER-55-MGE	Hera	5/3/23	SA/GR	control	intervention_2		20	2	730	Molecular Grade (96%) Ethanol
JAR-55-DRS	JarJarBinks	5/3/23	SA/GR	control	intervention_2		20	2	730	DNA/RNA Shield
JAR-55-MGE	JarJarBinks	5/3/23	SA/GR	control	intervention_2		20	2	730	Molecular Grade (96%) Ethanol
OPH-55-DRS	Ophelia	5/3/23	SA/GR	control	intervention_2		20	1	730	DNA/RNA Shield
OPH-55-MGE	Ophelia	5/3/23	SA/GR	control	intervention_2		20	1	730	Molecular Grade (96%) Ethanol
KUB-55-DRS	Kubo	5/3/23	SA/GR	control	intervention_2		20	2	730	DNA/RNA Shield
KUB-55-MGE	Kubo	5/3/23	SA/GR	control	intervention_2		20	2	730	Molecular Grade (96%) Ethanol
KOR-55-DRS	Korra	5/3/23	SA/GR	control	intervention_2		20	3	730	DNA/RNA Shield
KOR-55-MGE	Korra	5/3/23	SA/GR	control	intervention_2		20	3	730	Molecular Grade (96%) Ethanol
WOL-55-DRS	Wolverine	5/3/23	SA/GR	control	intervention_2		20	2	730	DNA/RNA Shield
WOL-55-MGE	Wolverine	5/3/23	SA/GR	control	intervention_2		20	2	730	Molecular Grade (96%) Ethanol
IRI-55-DRS	Iris	5/3/23	SA/GR	control	intervention_2		20	3	730	DNA/RNA Shield
IRI-55-MGE	Iris	5/3/23	SA/GR	control	intervention_2		20	3	730	Molecular Grade (96%) Ethanol
GOO-55-DRS	Goose	5/3/23	SA/GR	control	intervention_2		20	2	800	DNA/RNA Shield
GOO-55-MGE	Goose	5/3/23	SA/GR	control	intervention_2		20	2	800	Molecular Grade (96%) Ethanol
LAM-55-DRS	Lambchop	5/3/23	SA/GR	control	intervention_2		20	3	800	DNA/RNA Shield
LAM-55-MGE	Lambchop	5/3/23	SA/GR	control	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
FRA-55-DRS	Franc	5/3/23	SA/GR	gum	intervention_2		20	3	800	DNA/RNA Shield
FRA-55-MGE	Franc	5/3/23	SA/GR	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
IVY-55-DRS	Ivy	5/3/23	SA/GR	gum	intervention_2		20	4	800	DNA/RNA Shield
IVY-55-MGE	Ivy	5/3/23	SA/GR	gum	intervention_2		20	4	800	Molecular Grade (96%) Ethanol
CHA-55-DRS	Charles	5/3/23	SA/GR	gum	intervention_2		20	3	800	DNA/RNA Shield
CHA-55-MGE	Charles	5/3/23	SA/GR	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
GRO-55-DRS	Grogu	5/3/23	SA/GR	gum	intervention_2		20	3	800	DNA/RNA Shield
GRO-55-MGE	Grogu	5/3/23	SA/GR	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
MAR-55-DRS	Marshmallow	5/3/23	SA/GR	gum	intervention_2		20	3	800	DNA/RNA Shield
MAR-55-MGE	Marshmallow	5/3/23	SA/GR	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
BUD-55-DRS	Buddy	5/3/23	SA/GR	gum	intervention_2		20	3	800	DNA/RNA Shield
BUD-55-MGE	Buddy	5/3/23	SA/GR	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
JOA-55-DRS	Joans	5/3/23	SA/GR	gum	intervention_2		20	3	800	DNA/RNA Shield
JOA-55-MGE	Joans	5/3/23	SA/GR	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
HEN-55-DRS	Henry	5/3/23	SA/GR	gum	intervention_2		20	3	800	DNA/RNA Shield
HEN-55-MGE	Henry	5/3/23	SA/GR	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
GIN-55-DRS	Ginger	5/3/23	SA/GR	gum	intervention_2		20	3	800	DNA/RNA Shield
GIN-55-MGE	Ginger	5/3/23	SA/GR	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
HAM-56-DRS	Hamlet	5/4/23	SA	control	intervention_2		20	2	730	DNA/RNA Shield
HAM-56-MGE	Hamlet	5/4/23	SA	control	intervention_2		20	2	730	Molecular Grade (96%) Ethanol
HER-56-DRS	Hera	5/4/23	SA	control	intervention_2		20	2	730	DNA/RNA Shield
HER-56-MGE	Hera	5/4/23	SA	control	intervention_2		20	2	730	Molecular Grade (96%) Ethanol
JAR-56-DRS	JarJarBinks	5/4/23	SA	control	intervention_2		20	2	730	DNA/RNA Shield
JAR-56-MGE	JarJarBinks	5/4/23	SA	control	intervention_2		20	2	730	Molecular Grade (96%) Ethanol
OPH-56-DRS	Ophelia	5/4/23	SA	control	intervention_2		20	2	730	DNA/RNA Shield
OPH-56-MGE	Ophelia	5/4/23	SA	control	intervention_2		20	2	730	Molecular Grade (96%) Ethanol
KUB-56-DRS	Kubo	5/4/23	SA	control	intervention_2		20	2	730	DNA/RNA Shield
KUB-56-MGE	Kubo	5/4/23	SA	control	intervention_2		20	2	730	Molecular Grade (96%) Ethanol
KOR-56-DRS	Korra	5/4/23	SA	control	intervention_2		20	3	730	DNA/RNA Shield
KOR-56-MGE	Korra	5/4/23	SA	control	intervention_2		20	3	730	Molecular Grade (96%) Ethanol
WOL-56-DRS	Wolverine	5/4/23	SA	control	intervention_2		20	2	730	DNA/RNA Shield
WOL-56-MGE	Wolverine	5/4/23	SA	control	intervention_2		20	2	730	Molecular Grade (96%) Ethanol
IRI-56-DRS	Iris	5/4/23	SA	control	intervention_2		20	3	730	DNA/RNA Shield
IRI-56-MGE	Iris	5/4/23	SA	control	intervention_2		20	3	730	Molecular Grade (96%) Ethanol
GOO-56-DRS	Goose	5/4/23	SA	control	intervention_2		20	4	800	DNA/RNA Shield
GOO-56-MGE	Goose	5/4/23	SA	control	intervention_2		20	4	800	Molecular Grade (96%) Ethanol
LAM-56-DRS	Lambchop	5/4/23	SA	control	intervention_2		20	3	800	DNA/RNA Shield
LAM-56-MGE	Lambchop	5/4/23	SA	control	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
FRA-56-DRS	Franc	5/4/23	SA	gum	intervention_2		20	2	800	DNA/RNA Shield
FRA-56-MGE	Franc	5/4/23	SA	gum	intervention_2		20	2	800	Molecular Grade (96%) Ethanol
IVY-56-DRS	Ivy	5/4/23	SA	gum	intervention_2		20	3	800	DNA/RNA Shield
IVY-56-MGE	Ivy	5/4/23	SA	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
CHA-56-DRS	Charles	5/4/23	SA	gum	intervention_2		20	3	800	DNA/RNA Shield
CHA-56-MGE	Charles	5/4/23	SA	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
GRO-56-DRS	Grogu	5/4/23	SA	gum	intervention_2		20	3	800	DNA/RNA Shield
GRO-56-MGE	Grogu	5/4/23	SA	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
MAR-56-DRS	Marshmallow	5/4/23	SA	gum	intervention_2		20	3	800	DNA/RNA Shield
MAR-56-MGE	Marshmallow	5/4/23	SA	gum	intervention_2		20	3	800	Molecular Grade (96%) Ethanol
BUD-56-DRS	Buddy	5/4/23	SA	gum	intervention_2		21	3	800	DNA/RNA Shield
BUD-56-MGE	Buddy	5/4/23	SA	gum	intervention_2		21	3	800	Molecular Grade (96%) Ethanol
JOA-56-DRS	Joans	5/4/23	SA	gum	intervention_2		21	2	800	DNA/RNA Shield
JOA-56-MGE	Joans	5/4/23	SA	gum	intervention_2		21	2	800	Molecular Grade (96%) Ethanol
HEN-56-DRS	Henry	5/4/23	SA	gum	intervention_2		21	4	800	DNA/RNA Shield
HEN-56-MGE	Henry	5/4/23	SA	gum	intervention_2		21	4	800	Molecular Grade (96%) Ethanol
GIN-56-DRS	Ginger	5/4/23	SA	gum	intervention_2		21	3	800	DNA/RNA Shield
GIN-56-MGE	Ginger	5/4/23	SA	gum	intervention_2		21	3	800	Molecular Grade (96%) Ethanol
HAM-57-DRS	Hamlet	5/5/23	SA	control-washout	washout_2		21	2	730	DNA/RNA Shield
HAM-57-MGE	Hamlet	5/5/23	SA	control-washout	washout_2		21	2	730	Molecular Grade (96%) Ethanol
HER-57-DRS	Hera	5/5/23	SA	control-washout	washout_2		21	2	730	DNA/RNA Shield
HER-57-MGE	Hera	5/5/23	SA	control-washout	washout_2		21	2	730	Molecular Grade (96%) Ethanol
JAR-57-DRS	JarJarBinks	5/5/23	SA	control-washout	washout_2		21	2	730	DNA/RNA Shield
JAR-57-MGE	JarJarBinks	5/5/23	SA	control-washout	washout_2		21	2	730	Molecular Grade (96%) Ethanol
OPH-57-DRS	Ophelia	5/5/23	SA	control-washout	washout_2		21	2	730	DNA/RNA Shield
OPH-57-MGE	Ophelia	5/5/23	SA	control-washout	washout_2		21	2	730	Molecular Grade (96%) Ethanol
KUB-57-DRS	Kubo	5/5/23	SA	control-washout	washout_2		21	2	730	DNA/RNA Shield
KUB-57-MGE	Kubo	5/5/23	SA	control-washout	washout_2		21	2	730	Molecular Grade (96%) Ethanol
KOR-57-DRS	Korra	5/5/23	SA	control-washout	washout_2		21	3	730	DNA/RNA Shield
KOR-57-MGE	Korra	5/5/23	SA	control-washout	washout_2		21	3	730	Molecular Grade (96%) Ethanol
WOL-57-DRS	Wolverine	5/5/23	SA	control-washout	washout_2		21	2	730	DNA/RNA Shield
WOL-57-MGE	Wolverine	5/5/23	SA	control-washout	washout_2		21	2	730	Molecular Grade (96%) Ethanol
IRI-57-DRS	Iris	5/5/23	SA	control-washout	washout_2		21	3	730	DNA/RNA Shield
IRI-57-MGE	Iris	5/5/23	SA	control-washout	washout_2		21	3	730	Molecular Grade (96%) Ethanol
GOO-57-DRS	Goose	5/5/23	SA	control-washout	washout_2		21	3	800	DNA/RNA Shield
GOO-57-MGE	Goose	5/5/23	SA	control-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
LAM-57-DRS	Lambchop	5/5/23	SA	control-washout	washout_2		21	3	800	DNA/RNA Shield
LAM-57-MGE	Lambchop	5/5/23	SA	control-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
FRA-57-DRS	Franc	5/5/23	SA	gum-washout	washout_2		21	2	800	DNA/RNA Shield
FRA-57-MGE	Franc	5/5/23	SA	gum-washout	washout_2		21	2	800	Molecular Grade (96%) Ethanol
IVY-57-DRS	Ivy	5/5/23	SA	gum-washout	washout_2		21	3	800	DNA/RNA Shield
IVY-57-MGE	Ivy	5/5/23	SA	gum-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
CHA-57-DRS	Charles	5/5/23	SA	gum-washout	washout_2		21	3	800	DNA/RNA Shield
CHA-57-MGE	Charles	5/5/23	SA	gum-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
GRO-57-DRS	Grogu	5/5/23	SA	gum-washout	washout_2		21	3	800	DNA/RNA Shield
GRO-57-MGE	Grogu	5/5/23	SA	gum-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
MAR-57-DRS	Marshmallow	5/5/23	SA	gum-washout	washout_2		21	2	800	DNA/RNA Shield
MAR-57-MGE	Marshmallow	5/5/23	SA	gum-washout	washout_2		21	2	800	Molecular Grade (96%) Ethanol
BUD-57-DRS	Buddy	5/5/23	SA	gum-washout	washout_2		21	3	800	DNA/RNA Shield
BUD-57-MGE	Buddy	5/5/23	SA	gum-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
JOA-57-DRS	Joans	5/5/23	SA	gum-washout	washout_2		21	2	800	DNA/RNA Shield
JOA-57-MGE	Joans	5/5/23	SA	gum-washout	washout_2		21	2	800	Molecular Grade (96%) Ethanol
HEN-57-DRS	Henry	5/5/23	SA	gum-washout	washout_2		21	6	800	DNA/RNA Shield
HEN-57-MGE	Henry	5/5/23	SA	gum-washout	washout_2		21	6	800	Molecular Grade (96%) Ethanol
GIN-57-DRS	Ginger	5/5/23	SA	gum-washout	washout_2		21	2	800	DNA/RNA Shield
GIN-57-MGE	Ginger	5/5/23	SA	gum-washout	washout_2		21	2	800	Molecular Grade (96%) Ethanol
HAM-58-DRS	Hamlet	5/6/23	SA	control-washout	washout_2		21	2	730	DNA/RNA Shield
HAM-58-MGE	Hamlet	5/6/23	SA	control-washout	washout_2		21	2	730	Molecular Grade (96%) Ethanol
HER-58-DRS	Hera	5/6/23	SA	control-washout	washout_2		21	2	730	DNA/RNA Shield
HER-58-MGE	Hera	5/6/23	SA	control-washout	washout_2		21	2	730	Molecular Grade (96%) Ethanol
JAR-58-DRS	JarJarBinks	5/6/23	SA	control-washout	washout_2		21	3	730	DNA/RNA Shield
JAR-58-MGE	JarJarBinks	5/6/23	SA	control-washout	washout_2		21	3	730	Molecular Grade (96%) Ethanol
OPH-58-DRS	Ophelia	5/6/23	SA	control-washout	washout_2		21	2	730	DNA/RNA Shield
OPH-58-MGE	Ophelia	5/6/23	SA	control-washout	washout_2		21	2	730	Molecular Grade (96%) Ethanol
KUB-58-DRS	Kubo	5/6/23	SA	control-washout	washout_2		21	2	730	DNA/RNA Shield
KUB-58-MGE	Kubo	5/6/23	SA	control-washout	washout_2		21	2	730	Molecular Grade (96%) Ethanol
KOR-58-DRS	Korra	5/6/23	SA	control-washout	washout_2		21	3	730	DNA/RNA Shield
KOR-58-MGE	Korra	5/6/23	SA	control-washout	washout_2		21	3	730	Molecular Grade (96%) Ethanol
WOL-58-DRS	Wolverine	5/6/23	SA	control-washout	washout_2		21	2	730	DNA/RNA Shield
WOL-58-MGE	Wolverine	5/6/23	SA	control-washout	washout_2		21	2	730	Molecular Grade (96%) Ethanol
IRI-58-DRS	Iris	5/6/23	SA	control-washout	washout_2		21	3	730	DNA/RNA Shield
IRI-58-MGE	Iris	5/6/23	SA	control-washout	washout_2		21	3	730	Molecular Grade (96%) Ethanol
GOO-58-DRS	Goose	5/6/23	SA	control-washout	washout_2		21	3	800	DNA/RNA Shield
GOO-58-MGE	Goose	5/6/23	SA	control-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
LAM-58-DRS	Lambchop	5/6/23	SA	control-washout	washout_2		21	3	800	DNA/RNA Shield
LAM-58-MGE	Lambchop	5/6/23	SA	control-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
FRA-58-DRS	Franc	5/6/23	SA	gum-washout	washout_2		21	2	800	DNA/RNA Shield
FRA-58-MGE	Franc	5/6/23	SA	gum-washout	washout_2		21	2	800	Molecular Grade (96%) Ethanol
IVY-58-DRS	Ivy	5/6/23	SA	gum-washout	washout_2		21	3	800	DNA/RNA Shield
IVY-58-MGE	Ivy	5/6/23	SA	gum-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
CHA-58-DRS	Charles	5/6/23	SA	gum-washout	washout_2		21	3	800	DNA/RNA Shield
CHA-58-MGE	Charles	5/6/23	SA	gum-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
GRO-58-DRS	Grogu	5/6/23	SA	gum-washout	washout_2		21	3	800	DNA/RNA Shield
