"","Sample_ID","Date","Study_Day","Sample_Time","Subject","Sample_Collected_By","Bristol","Sample_Stabilizer","Sample_Box","Sample_Notes","Diet_Trial","Group_Phase","Subj_Day","Known_Repro","Group","Room","Cage","Subject_Code","Sex","Housing","Origin","Subj_DOB","Age","Contraception","Previous_Exp","Subject_Notes","Extract_ID","Extract_Type","Extract_Date","Extracted_By","Extract_Conc_ng_uL","Extract_Kit","Extract_Box","Extract_Notes","Sequence_ID","Seq_ID","Library_Tube","Library_Tube_ID","Library_Barcode","F_Primer","R_Primer","Run_ID","Final_Lib_Conc_ng_uL","Vol_Added_Pool_uL","Full_Seq_ID","Pipeline","Kit","Sequencer","MinION_Position","Flow_Cell_Type","Flongle_Adapter","Flow_Cell_ID","Run_Date","Loaded_By"
"408","GIN-41-MGE",2023-04-19,"41",08:00:00,"Ginger","SA",2,"Molecular Grade (96%) Ethanol",13,"","washout_1","control-washout","Ginger_41","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-41-MGE","DNA",2024-05-21,"SA","8.5","Quick-DNA Fecal/Soil Microbe","DNA Extracts 11","","GIN-41-MGE-S217","CM011",10,"S217","barcode10","27F","1492R","MIN_16_2025-1-23",2.2,1.8,"16S_UNO-CM-011","16S_RAP","SQK-16S114-24","Angel-MinION","MN43747","FLO-FLG114","FA-08546","AWE108",2025-01-23,"SA"
"409","GIN-42-DRS",2023-04-20,"42",08:00:00,"Ginger","SA",2,"DNA/RNA Shield",13,"collected from bedding","washout_1","control-washout","Ginger_42","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","GIN-42-MGE",2023-04-20,"42",08:00:00,"Ginger","SA",2,"Molecular Grade (96%) Ethanol",13,"collected from bedding","washout_1","control-washout","Ginger_42","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-42-MGE","DNA",2024-06-17,"SA","8.9","Quick-DNA Fecal/Soil Microbe","DNA Extracts 11","","GIN-42-MGE-S241","CM012",11,"S241","barcode11","27F","1492R","MIN_16_2025-2-21",8.5,0.5,"16S_UNO-CM-012","16S_RAP","SQK-16S114-24","Angel-MinION","MN43747","FLO-FLG114","FA-08546","AWI952",2025-02-21,"SA"
"411","GIN-43-DRS",2023-04-21,"43",07:30:00,"Ginger","SA/GR",2,"DNA/RNA Shield",14,"","intervention_2","gum","Ginger_43","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-43-DRS","DNA",2023-07-28,"SA","11","Quick-DNA Fecal/Soil Microbe","DNA Extracts 5","","GIN-43-DRS-L130","CM001",3,"L130","barcode03","27F","1391R","MIN_16_2023-12-21",4.83,4.1,"LSK_UNO-CM-001","16S_LSK","SQK-LSK114 EXP-PBC096","Angel-MinION","MN43747","FLO-MIN114","","FAW97410",2023-12-21,"SA"
"412","GIN-43-DRS",2023-04-21,"43",07:30:00,"Ginger","SA/GR",2,"DNA/RNA Shield",14,"","intervention_2","gum","Ginger_43","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","RNA1-GIN-43-DRS","RNA",2023-08-07,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","GIN-43-MGE",2023-04-21,"43",07:30:00,"Ginger","SA/GR",2,"Molecular Grade (96%) Ethanol",14,"","intervention_2","gum","Ginger_43","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-43-MGE","DNA",2023-07-28,"SA","9.9","Quick-DNA Fecal/Soil Microbe","DNA Extracts 5","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","GIN-43-MGE",2023-04-21,"43",07:30:00,"Ginger","SA/GR",2,"Molecular Grade (96%) Ethanol",14,"","intervention_2","gum","Ginger_43","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","RNA1-GIN-43-MGE","RNA",2023-08-07,"SA",">100","Quick-DNA/RNA MagBead","RNA Extracts 2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","GIN-44-DRS",2023-04-22,"44",08:00:00,"Ginger","SA",3,"DNA/RNA Shield",15,"","intervention_2","gum","Ginger_44","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","GIN-44-MGE",2023-04-22,"44",08:00:00,"Ginger","SA",3,"Molecular Grade (96%) Ethanol",15,"","intervention_2","gum","Ginger_44","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-44-MGE","DNA",2024-08-15,"AS","2.71","Quick-DNA Fecal/Soil Microbe","DNA Extracts 11","","GIN-44-MGE-S265","CM013",12,"S265","barcode12","27F","1492R","MIN_16_2025-4-1",7.7,0.5,"16S_UNO-CM-013","16S_RAP","SQK-16S114-24","Angel-MinION","MN43747","FLO-FLG114","FA-08546","AWD252",2025-04-01,"SA/TSP"
"417","GIN-45-DRS",2023-04-23,"45",08:00:00,"Ginger","SA",3,"DNA/RNA Shield",15,"","intervention_2","gum","Ginger_45","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","GIN-45-MGE",2023-04-23,"45",08:00:00,"Ginger","SA",3,"Molecular Grade (96%) Ethanol",15,"","intervention_2","gum","Ginger_45","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","GIN-46-DRS",2023-04-24,"46",08:00:00,"Ginger","SA/GR",3,"DNA/RNA Shield",16,"","intervention_2","gum","Ginger_46","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","GIN-46-MGE",2023-04-24,"46",08:00:00,"Ginger","SA/GR",3,"Molecular Grade (96%) Ethanol",16,"","intervention_2","gum","Ginger_46","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-46-MGE","DNA",2024-04-30,"SA","13","Quick-DNA Fecal/Soil Microbe","DNA Extracts 10","","GIN-46-MGE-S194","CM010",10,"S194","barcode10","27F","1492R","MIN_16_2024-7-21",2.02,2,"16S_UNO-CM-010","16S_RAP","SQK-16S114-24","Angel-MinION","MN43747","FLO-FLG114","FA-08546","AVI583",2024-07-21,"SA"
"421","GIN-47-DRS",2023-04-25,"47",07:30:00,"Ginger","SA",2,"DNA/RNA Shield",16,"","intervention_2","gum","Ginger_47","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","GIN-47-MGE",2023-04-25,"47",07:30:00,"Ginger","SA",2,"Molecular Grade (96%) Ethanol",16,"","intervention_2","gum","Ginger_47","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-47-MGE","DNA",2023-10-18,"SA/SK","2.13","Quick-DNA Fecal/Soil Microbe","DNA Extracts 7","","GIN-47-MGE-S133","CM007",18,"S133","barcode18","27F","1492R","MIN_16_2024-5-21",5.7,0.7,"16S_UNO-CM-007","16S_RAP","SQK-16S114-24","Angel-MinION","MN43747","FLO-FLG001","FA-08546","AQL192",2024-05-21,"SA"
"423","GIN-47-MGE",2023-04-25,"47",07:30:00,"Ginger","SA",2,"Molecular Grade (96%) Ethanol",16,"","intervention_2","gum","Ginger_47","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","RNA1-GIN-47-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","GIN-48-DRS",2023-04-26,"48",08:00:00,"Ginger","SA/GR",2,"DNA/RNA Shield",17,"","intervention_2","gum","Ginger_48","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","GIN-48-MGE",2023-04-26,"48",08:00:00,"Ginger","SA/GR",2,"Molecular Grade (96%) Ethanol",17,"","intervention_2","gum","Ginger_48","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","GIN-49-DRS",2023-04-27,"49",08:00:00,"Ginger","SA",2,"DNA/RNA Shield",17,"","intervention_2","gum","Ginger_49","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-49-DRS","DNA",2024-03-08,"SA","45","Quick-DNA Fecal/Soil Microbe","DNA Extracts 9","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","GIN-49-MGE",2023-04-27,"49",08:00:00,"Ginger","SA",2,"Molecular Grade (96%) Ethanol",17,"","intervention_2","gum","Ginger_49","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-49-MGE","DNA",2024-03-08,"SA","29","Quick-DNA Fecal/Soil Microbe","DNA Extracts 9","","GIN-49-MGE-S130","CM007",15,"S130","barcode15","27F","1492R","MIN_16_2024-5-21",2.82,1.4,"16S_UNO-CM-007","16S_RAP","SQK-16S114-24","Angel-MinION","MN43747","FLO-FLG001","FA-08546","AQL192",2024-05-21,"SA"
"428","GIN-50-DRS",2023-04-28,"50",08:00:00,"Ginger","SA/GR",3,"DNA/RNA Shield",18,"","intervention_2","gum","Ginger_50","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","GIN-50-MGE",2023-04-28,"50",08:00:00,"Ginger","SA/GR",3,"Molecular Grade (96%) Ethanol",18,"","intervention_2","gum","Ginger_50","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-50-MGE","DNA",2024-04-30,"SA","8.8","Quick-DNA Fecal/Soil Microbe","DNA Extracts 10","","GIN-50-MGE-S202","CM010",18,"S202","barcode18","27F","1492R","MIN_16_2024-7-21",2.56,1.6,"16S_UNO-CM-010","16S_RAP","SQK-16S114-24","Angel-MinION","MN43747","FLO-FLG114","FA-08546","AVI583",2024-07-21,"SA"
"430","GIN-51-DRS",2023-04-29,"51",08:00:00,"Ginger","SA",2,"DNA/RNA Shield",18,"collected from bedding","intervention_2","gum","Ginger_51","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","GIN-51-MGE",2023-04-29,"51",08:00:00,"Ginger","SA",2,"Molecular Grade (96%) Ethanol",18,"collected from bedding","intervention_2","gum","Ginger_51","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","GIN-52-DRS",2023-04-30,"52",08:00:00,"Ginger","SA",2,"DNA/RNA Shield",19,"","intervention_2","gum","Ginger_52","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","GIN-52-MGE",2023-04-30,"52",08:00:00,"Ginger","SA",2,"Molecular Grade (96%) Ethanol",19,"","intervention_2","gum","Ginger_52","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-52-MGE","DNA",2024-03-25,"SA","5.5","Quick-DNA Fecal/Soil Microbe","DNA Extracts 10","","GIN-52-MGE-S145","CM008",7,"S145","barcode07","27F","1492R","MIN_16_2024-6-11",3.87,1,"16S_UNO-CM-008","16S_RAP","SQK-16S114-24","Angel-MinION","MN43747","FLO-FLG114","FA-08546","AUD426",2024-06-11,"SA"
"434","GIN-53-DRS",2023-05-01,"53",08:00:00,"Ginger","SA/GR",2,"DNA/RNA Shield",19,"","intervention_2","gum","Ginger_53","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","GIN-53-MGE",2023-05-01,"53",08:00:00,"Ginger","SA/GR",2,"Molecular Grade (96%) Ethanol",19,"","intervention_2","gum","Ginger_53","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","GIN-54-DRS",2023-05-02,"54",07:30:00,"Ginger","SA",2,"DNA/RNA Shield",19,"","intervention_2","gum","Ginger_54","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","GIN-54-MGE",2023-05-02,"54",07:30:00,"Ginger","SA",2,"Molecular Grade (96%) Ethanol",19,"","intervention_2","gum","Ginger_54","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","GIN-55-DRS",2023-05-03,"55",08:00:00,"Ginger","SA/GR",3,"DNA/RNA Shield",20,"","intervention_2","gum","Ginger_55","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-55-DRS","DNA",2024-02-02,"SA","5.3","Quick-DNA Fecal/Soil Microbe","DNA Extracts 9","","GIN-55-DRS-S96","CM006",4,"S96","barcode04","27F","1492R","MIN_16_2024-5-19",2.08,1.9,"16S_UNO-CM-006","16S_RAP","SQK-16S024","Angel-MinION","MN43747","FLO-FLG001","FA-08546","ARM904",2024-05-19,"SA"
"439","GIN-55-DRS",2023-05-03,"55",08:00:00,"Ginger","SA/GR",3,"DNA/RNA Shield",20,"","intervention_2","gum","Ginger_55","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","RNA1-GIN-55-DRS","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","GIN-55-MGE",2023-05-03,"55",08:00:00,"Ginger","SA/GR",3,"Molecular Grade (96%) Ethanol",20,"","intervention_2","gum","Ginger_55","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-55-MGE","DNA",2024-02-02,"SA","15","Quick-DNA Fecal/Soil Microbe","DNA Extracts 9","","GIN-55-MGE-S97","CM006",5,"S97","barcode05","27F","1492R","MIN_16_2024-5-19",0.788,5.1,"16S_UNO-CM-006","16S_RAP","SQK-16S024","Angel-MinION","MN43747","FLO-FLG001","FA-08546","ARM904",2024-05-19,"SA"
"441","GIN-55-MGE",2023-05-03,"55",08:00:00,"Ginger","SA/GR",3,"Molecular Grade (96%) Ethanol",20,"","intervention_2","gum","Ginger_55","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","RNA1-GIN-55-MGE","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","GIN-56-DRS",2023-05-04,"56",08:00:00,"Ginger","SA",3,"DNA/RNA Shield",21,"","intervention_2","gum","Ginger_56","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","GIN-56-MGE",2023-05-04,"56",08:00:00,"Ginger","SA",3,"Molecular Grade (96%) Ethanol",21,"","intervention_2","gum","Ginger_56","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","GIN-57-DRS",2023-05-05,"57",08:00:00,"Ginger","SA",2,"DNA/RNA Shield",21,"","washout_2","gum-washout","Ginger_57","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-57-DRS","DNA",2023-06-16,"SA","4.01","Quick-DNA Fecal/Soil Microbe","DNA Extracts 1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","GIN-57-MGE",2023-05-05,"57",08:00:00,"Ginger","SA",2,"Molecular Grade (96%) Ethanol",21,"","washout_2","gum-washout","Ginger_57","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-57-MGE","DNA",2023-06-16,"SA","7.9","Quick-DNA Fecal/Soil Microbe","DNA Extracts 1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","GIN-58-DRS",2023-05-06,"58",08:00:00,"Ginger","SA",3,"DNA/RNA Shield",22,"","washout_2","gum-washout","Ginger_58","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","GIN-58-MGE",2023-05-06,"58",08:00:00,"Ginger","SA",3,"Molecular Grade (96%) Ethanol",22,"","washout_2","gum-washout","Ginger_58","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-58-MGE","DNA",2023-10-25,"SA/SK","16","Quick-DNA Fecal/Soil Microbe","DNA Extracts 7","","GIN-58-MGE-S42","CM003",19,"S42","barcode19","27F","1492R","MIN_16_2024-3-6",6.2,0.6,"16S_UNO-CM-003","16S_RAP","SQK-16S024","Angel-MinION","MN43747","FLO-FLG001","FA-08546","ARM773",2024-03-06,"SA"
"448","GIN-58-MGE",2023-05-06,"58",08:00:00,"Ginger","SA",3,"Molecular Grade (96%) Ethanol",22,"","washout_2","gum-washout","Ginger_58","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","RNA1-GIN-58-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","GIN-59-DRS",2023-05-07,"59",08:00:00,"Ginger","SA",3,"DNA/RNA Shield",22,"","washout_2","gum-washout","Ginger_59","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","GIN-59-MGE",2023-05-07,"59",08:00:00,"Ginger","SA",3,"Molecular Grade (96%) Ethanol",22,"","washout_2","gum-washout","Ginger_59","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","GIN-60-DRS",2023-05-08,"60",08:00:00,"Ginger","SA/GR",2,"DNA/RNA Shield",22,"","washout_2","gum-washout","Ginger_60","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","GIN-60-MGE",2023-05-08,"60",08:00:00,"Ginger","SA/GR",2,"Molecular Grade (96%) Ethanol",22,"","washout_2","gum-washout","Ginger_60","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","GIN-61-DRS",2023-05-09,"61",08:00:00,"Ginger","SA",3,"DNA/RNA Shield",23,"","washout_2","gum-washout","Ginger_61","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","GIN-61-MGE",2023-05-09,"61",08:00:00,"Ginger","SA",3,"Molecular Grade (95%) Ethanol",23,"","washout_2","gum-washout","Ginger_61","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","GIN-62-DRS",2023-05-10,"62",08:00:00,"Ginger","SA",2,"DNA/RNA Shield",23,"","washout_2","gum-washout","Ginger_62","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","GIN-62-MGE",2023-05-10,"62",08:00:00,"Ginger","SA",2,"Molecular Grade (95%) Ethanol",23,"","washout_2","gum-washout","Ginger_62","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","GIN-64-DRS",2023-05-12,"64",07:30:00,"Ginger","SA/GR",2,"DNA/RNA Shield",24,"","washout_2","gum-washout","Ginger_64","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","GIN-64-MGE",2023-05-12,"64",07:30:00,"Ginger","SA/GR",2,"Molecular Grade (95%) Ethanol",24,"","washout_2","gum-washout","Ginger_64","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","GIN-65-DRS",2023-05-13,"65",07:30:00,"Ginger","SA",2,"DNA/RNA Shield",24,"collected from bedding","washout_2","gum-washout","Ginger_65","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","GIN-65-MGE",2023-05-13,"65",07:30:00,"Ginger","SA",2,"Molecular Grade (95%) Ethanol",24,"collected from bedding","washout_2","gum-washout","Ginger_65","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","GIN-66-DRS",2023-05-14,"66",08:00:00,"Ginger","SA",2,"DNA/RNA Shield",25,"","washout_2","gum-washout","Ginger_66","","Group2","RoomF","F6","GIN","Female","Pair","Nebraska",2017-01-27,6.117808219,"Estrumate","ABX","","DNA1-GIN-66-DRS","DNA",2023-08-04,"SA","29","Quick-DNA Fecal/Soil Microbe","DNA Extracts 5","","GIN-66-DRS-L155","CM001",16,"L155","barcode16","27F","1391R","MIN_16_2023-12-21",7,2.8,"LSK_UNO-CM-001","16S_LSK","SQK-LSK114 EXP-PBC096","Angel-MinION","MN43747","FLO-MIN114","","FAW97410",2023-12-21,"SA"
